Частота,A * B
(kГц),(?)

0.00000000,0.02851197
0.02384186,0.11980770
0.04768372,0.08152532
0.07152557,0.10458030
0.09536743,0.16120550
0.11920929,0.25844430
0.14305115,0.27014410
0.16689301,0.17810340
0.19073486,0.07786425
0.21457672,0.08984710
0.23841858,0.09714174
0.26226044,0.07981087
0.28610229,0.19308610
0.30994415,0.44975910
0.33378601,0.79211510
0.35762787,1.02986800
0.38146973,0.91409020
0.40531158,0.51306510
0.42915344,0.16648210
0.45299530,0.08539619
0.47683716,0.09230319
0.50067902,0.08104507
0.52452087,0.09429300
0.54836273,0.09153916
0.57220459,0.13132210
0.59604645,0.49029340
0.61988831,1.02292400
0.64373016,1.35418900
0.66757202,1.11000400
0.69141388,0.54926160
0.71525574,0.19559050
0.73909760,0.08543085
0.76293945,0.07518094
0.78678131,0.08746902
0.81062317,0.08539390
0.83446503,0.17098840
0.85830688,0.26871200
0.88214874,0.27298970
0.90599060,0.17879690
0.92983246,0.12062540
0.95367432,0.07177772
0.97751617,0.33094210
1.00135803,0.68205710
1.02519989,0.48840310
1.04904175,0.12463200
1.07288361,0.10775970
1.09672546,0.16191590
1.12056732,0.24597930
1.14440918,0.26357990
1.16825104,0.17602190
1.19209290,0.08100235
1.21593475,0.10129430
1.23977661,0.09768423
1.26361847,0.07967094
1.28746033,0.18120140
1.31130219,0.33323900
1.33514404,0.49772390
1.35898590,0.75130280
1.38282776,0.81425460
1.40666962,0.51407260
1.43051147,0.17868570
1.45435333,0.08020706
1.47819519,0.08936252
1.50203705,0.07211004
1.52587891,0.09463339
1.54972076,0.10343140
1.57356262,0.11630450
1.59740448,0.47515880
1.62124634,1.14316700
1.64508820,1.69999800
1.66893005,1.40837200
1.69277191,0.61348210
1.71661377,0.19258820
1.74045563,0.08243233
1.76429749,0.08444036
1.78813934,0.09418491
1.81198120,0.08162398
1.83582306,0.15319520
1.85966492,0.26828290
1.88350677,0.29725800
1.90734863,0.19092190
1.93119049,0.12142260
1.95503235,0.17231410
1.97887421,0.79073870
2.00271606,1.29327400
2.02655792,0.78508200
2.05039978,0.16748110
2.07424164,0.10184150
2.09808350,0.15508670
2.12192535,0.22981110
2.14576721,0.26499510
2.16960907,0.20003090
2.19345093,0.09954948
2.21729279,0.07278925
2.24113464,0.09560420
2.26497650,0.08887982
2.28881836,0.15504030
2.31266022,0.19866640
2.33650208,0.22553480
2.36034393,0.49700240
2.38418579,0.71472910
2.40802765,0.51667940
2.43186951,0.19588830
2.45571136,0.08298160
2.47955322,0.10056260
2.50339508,0.08415820
2.52723694,0.08564965
2.55107880,0.10149690
2.57492065,0.10695800
2.59876251,0.46824690
2.62260437,1.29115400
2.64644623,2.05636800
2.67028809,1.65899200
2.69412994,0.63181670
2.71797180,0.17965600
2.74181366,0.09616119
2.76565552,0.09063195
2.78949738,0.09714337
2.81333923,0.08173873
2.83718109,0.14696360
2.86102295,0.27052690
2.88486481,0.31766790
2.90870667,0.21720070
2.93254852,0.13141750
2.95639038,0.28810980
2.98023224,1.20146000
3.00407410,1.75940000
3.02791595,0.96163490
3.05175781,0.18375730
3.07559967,0.09008344
3.09944153,0.15276320
3.12328339,0.22687490
3.14712524,0.25903060
