Частота,A * B
(kГц),(?)

0.00000000,0.24986780
0.02384186,0.11503100
0.04768372,0.05738135
0.07152557,0.05081414
0.09536743,0.22025790
0.11920929,0.40240390
0.14305115,0.30457980
0.16689301,0.06913050
0.19073486,0.04318314
0.21457672,0.03588698
0.23841858,0.03966703
0.26226044,0.03876518
0.28610229,0.10162040
0.30994415,0.38644000
0.33378601,0.84985490
0.35762787,1.12526000
0.38146973,0.90713880
0.40531158,0.38410480
0.42915344,0.05087505
0.45299530,0.02656009
0.47683716,0.03528371
0.50067902,0.03538150
0.52452087,0.03610978
0.54836273,0.02024503
0.57220459,0.03831268
0.59604645,0.36347920
0.61988831,0.99980710
0.64373016,1.44973600
0.66757202,1.18860200
0.69141388,0.49994280
0.71525574,0.09232201
0.73909760,0.03726431
0.76293945,0.03516088
0.78678131,0.04101177
0.81062317,0.04561002
0.83446503,0.03798350
0.85830688,0.26813780
0.88214874,0.39941390
0.90599060,0.24846370
0.92983246,0.05815087
0.95367432,0.09717094
0.97751617,0.36469260
1.00135803,0.67027530
1.02519989,0.43793020
1.04904175,0.09827174
1.07288361,0.05444606
1.09672546,0.18359730
1.12056732,0.38298800
1.14440918,0.32357960
1.16825104,0.09702996
1.19209290,0.03464719
1.21593475,0.03105653
1.23977661,0.05499031
1.26361847,0.04744073
1.28746033,0.09103040
1.31130219,0.24923560
1.33514404,0.53502620
1.35898590,0.86400120
1.38282776,0.84250200
1.40666962,0.40658640
1.43051147,0.05961142
1.45435333,0.02798807
1.47819519,0.04209449
1.50203705,0.03790712
1.52587891,0.03710610
1.54972076,0.02979316
1.57356262,0.04707909
1.59740448,0.34713220
1.62124634,1.09208600
1.64508820,1.77793400
1.66893005,1.50142900
1.69277191,0.58328160
1.71661377,0.07967569
1.74045563,0.03590022
1.76429749,0.03877804
1.78813934,0.02813292
1.81198120,0.04822787
1.83582306,0.02474467
1.85966492,0.24721840
1.88350677,0.40574330
1.90734863,0.28305160
1.93119049,0.06852953
1.95503235,0.19192540
1.97887421,0.81902360
2.00271606,1.28107600
2.02655792,0.73736020
2.05039978,0.14042120
2.07424164,0.06082299
2.09808350,0.15028470
2.12192535,0.35783230
2.14576721,0.33489690
2.16960907,0.12304870
2.19345093,0.02235985
2.21729279,0.04043733
2.24113464,0.05249279
2.26497650,0.03802383
2.28881836,0.08399156
2.31266022,0.11891180
2.33650208,0.24674060
2.36034393,0.63988510
2.38418579,0.78523830
2.40802765,0.43599230
2.43186951,0.08071523
2.45571136,0.02836532
2.47955322,0.04123943
2.50339508,0.03514608
2.52723694,0.03622574
2.55107880,0.02251776
2.57492065,0.02379706
2.59876251,0.31290170
2.62260437,1.19728600
2.64644623,2.11265500
2.67028809,1.75893700
2.69412994,0.61353070
2.71797180,0.06355468
2.74181366,0.04198623
2.76565552,0.03231369
2.78949738,0.03453314
2.81333923,0.04353251
2.83718109,0.01189898
2.86102295,0.21612850
2.88486481,0.40704470
2.90870667,0.32321250
2.93254852,0.09554021
2.95639038,0.31875920
2.98023224,1.24267200
3.00407410,1.76231900
3.02791595,0.91920200
3.05175781,0.14903820
3.07559967,0.05623610
3.09944153,0.12830630
3.12328339,0.34196600
3.14712524,0.35309920
