Частота,A * B
(kГц),(?)

0.00000000,0.15205590
0.02384186,0.14053140
0.04768372,0.05210897
0.07152557,0.06379538
0.09536743,0.19236730
0.11920929,0.23689890
0.14305115,0.20912850
0.16689301,0.17524700
0.19073486,0.18215560
0.21457672,0.22811820
0.23841858,0.19679160
0.26226044,0.01799959
0.28610229,0.14139110
0.30994415,0.22871850
0.33378601,0.42322980
0.35762787,1.55340300
0.38146973,2.07424400
0.40531158,1.03161500
0.42915344,0.39171650
0.45299530,0.23866800
0.47683716,0.07813367
0.50067902,0.04257745
0.52452087,0.06460461
0.54836273,0.10842120
0.57220459,0.43293390
0.59604645,1.88743200
0.61988831,3.75839400
0.64373016,3.29995500
0.66757202,1.39672100
0.69141388,0.26740900
0.71525574,0.08374392
0.73909760,0.09301469
0.76293945,0.04852314
0.78678131,0.16383720
0.81062317,0.29218350
0.83446503,0.33977870
0.85830688,0.57986890
0.88214874,0.59196930
0.90599060,0.20954880
0.92983246,0.04314150
0.95367432,0.28986470
0.97751617,1.38739900
1.00135803,2.28474500
1.02519989,1.43137400
1.04904175,0.36464650
1.07288361,0.16469600
1.09672546,0.20682450
1.12056732,0.29604150
1.14440918,0.24362080
1.16825104,0.09887697
1.19209290,0.05469427
1.21593475,0.16215770
1.23977661,0.22260880
1.26361847,0.19697760
1.28746033,0.11221880
1.31130219,0.32120390
1.33514404,0.85932690
1.35898590,0.84297060
1.38282776,0.40802060
1.40666962,0.24830320
1.43051147,0.22059330
1.45435333,0.23494910
1.47819519,0.23193550
1.50203705,0.07198396
1.52587891,0.05162895
1.54972076,0.04845973
1.57356262,0.17794290
1.59740448,1.23473700
1.62124634,2.27195600
1.64508820,1.50746500
1.66893005,0.59765330
1.69277191,0.55524860
1.71661377,0.21407840
1.74045563,0.01238605
1.76429749,0.07922865
1.78813934,0.03959271
1.81198120,0.20356340
1.83582306,0.47780560
1.85966492,1.08959200
1.88350677,1.10808900
1.90734863,0.40982670
1.93119049,0.07210714
1.95503235,0.05861474
1.97887421,0.03878681
2.00271606,0.04966736
2.02655792,0.12517460
2.05039978,0.21052030
2.07424164,0.25652590
2.09808350,0.31427510
2.12192535,0.38187330
2.14576721,0.24545820
2.16960907,0.11819110
2.19345093,0.02917356
2.21729279,0.02225223
2.24113464,0.11146510
2.26497650,0.24366190
2.28881836,0.23042310
2.31266022,0.18765780
2.33650208,0.29311820
2.36034393,0.65468660
2.38418579,0.70499160
2.40802765,0.29360370
2.43186951,0.05536269
2.45571136,0.13315300
2.47955322,0.22556970
2.50339508,0.19815370
2.52723694,0.10556770
2.55107880,0.05170060
2.57492065,0.09916187
2.59876251,0.07227790
2.62260437,0.60067470
2.64644623,1.79558300
2.67028809,1.73987400
2.69412994,0.62627510
2.71797180,0.28454060
2.74181366,0.15120850
2.76565552,0.02924614
2.78949738,0.04479068
2.81333923,0.01619626
2.83718109,0.30569460
2.86102295,0.73710410
2.88486481,0.68868960
2.90870667,0.42771950
2.93254852,0.30125160
2.95639038,0.29859570
2.98023224,1.55220800
3.00407410,2.24877500
3.02791595,1.08712000
3.05175781,0.08037239
3.07559967,0.23529930
3.09944153,0.55397220
3.12328339,0.76577300
3.14712524,0.41737180
