Частота,A * B
(kГц),(?)

0.00000000,0.02080361
0.02384186,0.04895965
0.04768372,0.03698749
0.07152557,0.10813940
0.09536743,0.13687780
0.11920929,0.15476300
0.14305115,0.20396290
0.16689301,0.15363980
0.19073486,0.08394948
0.21457672,0.06408393
0.23841858,0.11172920
0.26226044,0.12615200
0.28610229,0.17751250
0.30994415,0.31474920
0.33378601,0.54054950
0.35762787,0.53744670
0.38146973,0.59969220
0.40531158,0.37689530
0.42915344,0.17058160
0.45299530,0.09592674
0.47683716,0.10095060
0.50067902,0.11923020
0.52452087,0.08424512
0.54836273,0.08904927
0.57220459,0.15951860
0.59604645,0.38864200
0.61988831,0.59479640
0.64373016,0.80248870
0.66757202,0.83676190
0.69141388,0.36070940
0.71525574,0.20261560
0.73909760,0.14218840
0.76293945,0.10318150
0.78678131,0.05405303
0.81062317,0.08546698
0.83446503,0.14048850
0.85830688,0.18537990
0.88214874,0.15135340
0.90599060,0.16529180
0.92983246,0.09767152
0.95367432,0.08500732
0.97751617,0.50587060
1.00135803,0.70690240
1.02519989,0.36474340
1.04904175,0.10282800
1.07288361,0.11112090
1.09672546,0.12610910
1.12056732,0.16564120
1.14440918,0.20529180
1.16825104,0.14640090
1.19209290,0.07230414
1.21593475,0.07466707
1.23977661,0.11288070
1.26361847,0.12000320
1.28746033,0.17291860
1.31130219,0.28071760
1.33514404,0.27265130
1.35898590,0.39822780
1.38282776,0.58654450
1.40666962,0.34635310
1.43051147,0.18617340
1.45435333,0.11545640
1.47819519,0.11817720
1.50203705,0.10994160
1.52587891,0.06959291
1.54972076,0.09721466
1.57356262,0.16345540
1.59740448,0.40554860
1.62124634,0.62799880
1.64508820,1.15466500
1.66893005,1.12161500
1.69277191,0.37215930
1.71661377,0.20026590
1.74045563,0.13466090
1.76429749,0.07639737
1.78813934,0.05748786
1.81198120,0.10678810
1.83582306,0.14717120
1.85966492,0.17888570
1.88350677,0.16422870
1.90734863,0.18514130
1.93119049,0.08701561
1.95503235,0.18965600
1.97887421,0.93338070
2.00271606,1.30505700
2.02655792,0.68413500
2.05039978,0.15700260
2.07424164,0.10026720
2.09808350,0.08165291
2.12192535,0.15285890
2.14576721,0.19014360
2.16960907,0.13060990
2.19345093,0.07977632
2.21729279,0.10048910
2.24113464,0.11399470
2.26497650,0.09422064
2.28881836,0.13526490
2.31266022,0.20853230
2.33650208,0.03968757
2.36034393,0.40835300
2.38418579,0.56361870
2.40802765,0.32632630
2.43186951,0.20179340
2.45571136,0.12544550
2.47955322,0.12214310
2.50339508,0.09688779
2.52723694,0.06166109
2.55107880,0.10185820
2.57492065,0.15988100
2.59876251,0.39166790
2.62260437,0.70310860
2.64644623,1.55555900
2.67028809,1.40462700
2.69412994,0.36619760
2.71797180,0.18800010
2.74181366,0.12317370
2.76565552,0.05650051
2.78949738,0.06924055
2.81333923,0.10801820
2.83718109,0.13373790
2.86102295,0.16861580
2.88486481,0.18839110
2.90870667,0.19735210
2.93254852,0.06912301
2.95639038,0.32262750
2.98023224,1.34162900
3.00407410,1.79901200
3.02791595,0.91092740
3.05175781,0.18418600
3.07559967,0.08193392
3.09944153,0.07039578
3.12328339,0.16602870
3.14712524,0.17947820
