Частота,A * B
(kГц),(?)

0.00000000,0.05567629
0.02384186,0.02855503
0.04768372,0.05131990
0.07152557,0.14538580
0.09536743,0.18330710
0.11920929,0.21054530
0.14305115,0.22801420
0.16689301,0.18691250
0.19073486,0.07402656
0.21457672,0.03116515
0.23841858,0.04325210
0.26226044,0.04560901
0.28610229,0.15388080
0.30994415,0.30086550
0.33378601,0.50224940
0.35762787,0.67128680
0.38146973,0.66656790
0.40531158,0.39907240
0.42915344,0.15512740
0.45299530,0.01818275
0.47683716,0.03725050
0.50067902,0.04931876
0.52452087,0.05115809
0.54836273,0.04256108
0.57220459,0.12865240
0.59604645,0.40928520
0.61988831,0.73608160
0.64373016,0.94537570
0.66757202,0.82670620
0.69141388,0.38968010
0.71525574,0.13882090
0.73909760,0.05415958
0.76293945,0.04806617
0.78678131,0.03775074
0.81062317,0.04231352
0.83446503,0.16583300
0.85830688,0.23591690
0.88214874,0.22592550
0.90599060,0.19414110
0.92983246,0.16609490
0.95367432,0.03915865
0.97751617,0.43525340
1.00135803,0.68167970
1.02519989,0.36417730
1.04904175,0.09267167
1.07288361,0.14601580
1.09672546,0.19036510
1.12056732,0.20695540
1.14440918,0.21890490
1.16825104,0.18482700
1.19209290,0.08079967
1.21593475,0.02987467
1.23977661,0.04464766
1.26361847,0.04263169
1.28746033,0.14635340
1.31130219,0.20207200
1.33514404,0.22261290
1.35898590,0.51424050
1.38282776,0.63624000
1.40666962,0.42384300
1.43051147,0.18385360
1.45435333,0.01319298
1.47819519,0.04585478
1.50203705,0.05530993
1.52587891,0.04692453
1.54972076,0.03177125
1.57356262,0.11591390
1.59740448,0.40720220
1.62124634,0.82680620
1.64508820,1.28767400
1.66893005,1.14189200
1.69277191,0.45540980
1.71661377,0.12818490
1.74045563,0.05868019
1.76429749,0.03721117
1.78813934,0.03740479
1.81198120,0.04069834
1.83582306,0.14492600
1.85966492,0.22766500
1.88350677,0.22823000
1.90734863,0.19650680
1.93119049,0.18140200
1.95503235,0.12916530
1.97887421,0.88392420
2.00271606,1.30388900
2.02655792,0.65805520
2.05039978,0.10870690
2.07424164,0.12615240
2.09808350,0.17932230
2.12192535,0.19670440
2.14576721,0.22194100
2.16960907,0.20477140
2.19345093,0.09726154
2.21729279,0.00506171
2.24113464,0.05178747
2.26497650,0.05226943
2.28881836,0.14053500
2.31266022,0.11377220
2.33650208,0.10369600
2.36034393,0.44587130
2.38418579,0.57180370
2.40802765,0.41535310
2.43186951,0.19722820
2.45571136,0.02617930
2.47955322,0.03844444
2.50339508,0.04571776
2.52723694,0.05138513
2.55107880,0.03714339
2.57492065,0.07886155
2.59876251,0.38862340
2.62260437,0.92206090
2.64644623,1.65287700
2.67028809,1.44073700
2.69412994,0.50035420
2.71797180,0.10816210
2.74181366,0.06827474
2.76565552,0.03628207
2.78949738,0.04055225
2.81333923,0.03536962
2.83718109,0.14452520
2.86102295,0.24028270
2.88486481,0.24055610
2.90870667,0.20602160
2.93254852,0.18901180
2.95639038,0.23174630
2.98023224,1.28715000
3.00407410,1.78760500
3.02791595,0.85065670
3.05175781,0.11220420
3.07559967,0.11115440
3.09944153,0.17236480
3.12328339,0.18579370
3.14712524,0.21027880
