Частота,A * B
(kГц),(?)

0.00000000,0.16292620
0.02384186,0.07116524
0.04768372,0.02767288
0.07152557,0.02987043
0.09536743,0.20259510
0.11920929,0.38644010
0.14305115,0.29448120
0.16689301,0.08488711
0.19073486,0.03717524
0.21457672,0.01059256
0.23841858,0.02503859
0.26226044,0.00606586
0.28610229,0.10844140
0.30994415,0.40556680
0.33378601,0.85978090
0.35762787,1.12972800
0.38146973,0.91812150
0.40531158,0.41107830
0.42915344,0.07971292
0.45299530,0.00376121
0.47683716,0.02225678
0.50067902,0.01783696
0.52452087,0.02353267
0.54836273,0.00942489
0.57220459,0.06632956
0.59604645,0.38806080
0.61988831,1.01059900
0.64373016,1.45438700
0.66757202,1.19153900
0.69141388,0.51806760
0.71525574,0.11551860
0.73909760,0.01671003
0.76293945,0.01691466
0.78678131,0.01750622
0.81062317,0.02376479
0.83446503,0.06951238
0.85830688,0.26383060
0.88214874,0.37560610
0.90599060,0.22332130
0.92983246,0.02795145
0.95367432,0.11135160
0.97751617,0.39862410
1.00135803,0.67589080
1.02519989,0.42101500
1.04904175,0.03979216
1.07288361,0.02941371
1.09672546,0.15929790
1.12056732,0.35527640
1.14440918,0.30285300
1.16825104,0.09344784
1.19209290,0.02853809
1.21593475,0.00671044
1.23977661,0.02960469
1.26361847,0.02109762
1.28746033,0.10379410
1.31130219,0.28235490
1.33514404,0.54603380
1.35898590,0.85604140
1.38282776,0.84429430
1.40666962,0.43340860
1.43051147,0.10189800
1.45435333,0.01163659
1.47819519,0.02260493
1.50203705,0.01545953
1.52587891,0.02194032
1.54972076,0.00868024
1.57356262,0.06654780
1.59740448,0.37516310
1.62124634,1.11022800
1.64508820,1.77933400
1.66893005,1.48971200
1.69277191,0.59705880
1.71661377,0.11864000
1.74045563,0.02427416
1.76429749,0.01920769
1.78813934,0.01626998
1.81198120,0.02522037
1.83582306,0.06032084
1.85966492,0.24721870
1.88350677,0.39333030
1.90734863,0.26413440
1.93119049,0.03001732
1.95503235,0.21232800
1.97887421,0.85765600
2.00271606,1.30344300
2.02655792,0.73044640
2.05039978,0.08447165
2.07424164,0.03315077
2.09808350,0.13355950
2.12192535,0.34737900
2.14576721,0.32632490
2.16960907,0.11388320
2.19345093,0.02513419
2.21729279,0.01013964
2.24113464,0.03445314
2.26497650,0.00502916
2.28881836,0.07608401
2.31266022,0.13836090
2.33650208,0.25836540
2.36034393,0.61830250
2.38418579,0.77158830
2.40802765,0.44416730
2.43186951,0.10873550
2.45571136,0.00363566
2.47955322,0.03123471
2.50339508,0.01956603
2.52723694,0.01070756
2.55107880,0.01825888
2.57492065,0.03958210
2.59876251,0.34136750
2.62260437,1.20784600
2.64644623,2.10607800
2.67028809,1.74565400
2.69412994,0.62184640
2.71797180,0.10126670
2.74181366,0.03322393
2.76565552,0.01078526
2.78949738,0.01010768
2.81333923,0.02266024
2.83718109,0.04547450
2.86102295,0.22541270
2.88486481,0.40699940
2.90870667,0.31152330
2.93254852,0.05915213
2.95639038,0.32972130
2.98023224,1.27479600
3.00407410,1.78434200
3.02791595,0.92164630
3.05175781,0.10147970
3.07559967,0.04167509
3.09944153,0.09735362
3.12328339,0.31344950
3.14712524,0.33840750
