Частота,A * B
(kГц),(?)

0.00000000,0.21401610
0.02384186,0.11749670
0.04768372,0.08539496
0.07152557,0.10527600
0.09536743,0.18800080
0.11920929,0.29469300
0.14305115,0.23318150
0.16689301,0.10321850
0.19073486,0.04672301
0.21457672,0.02560406
0.23841858,0.00751190
0.26226044,0.02635869
0.28610229,0.12890640
0.30994415,0.32348700
0.33378601,0.59743820
0.35762787,0.74450670
0.38146973,0.69778290
0.40531158,0.36565770
0.42915344,0.12741590
0.45299530,0.05240978
0.47683716,0.01926367
0.50067902,0.01024730
0.52452087,0.01732096
0.54836273,0.03954259
0.57220459,0.09738182
0.59604645,0.34912950
0.61988831,0.73521240
0.64373016,1.01471800
0.66757202,0.92736510
0.69141388,0.41190550
0.71525574,0.12801330
0.73909760,0.01850442
0.76293945,0.01534506
0.78678131,0.02487543
0.81062317,0.03943082
0.83446503,0.09163892
0.85830688,0.22745470
0.88214874,0.28474740
0.90599060,0.20909710
0.92983246,0.11677490
0.95367432,0.02117635
0.97751617,0.42059010
1.00135803,0.69054660
1.02519989,0.41119320
1.04904175,0.12370950
1.07288361,0.09434249
1.09672546,0.18566460
1.12056732,0.29895680
1.14440918,0.23989790
1.16825104,0.13196110
1.19209290,0.06140974
1.21593475,0.03152365
1.23977661,0.00884157
1.26361847,0.02920127
1.28746033,0.10778270
1.31130219,0.22162260
1.33514404,0.30806440
1.35898590,0.58469780
1.38282776,0.65908250
1.40666962,0.36285960
1.43051147,0.14355790
1.45435333,0.05209875
1.47819519,0.02816099
1.50203705,0.01182631
1.52587891,0.01443738
1.54972076,0.03366184
1.57356262,0.08144119
1.59740448,0.35518400
1.62124634,0.80398400
1.64508820,1.34502600
1.66893005,1.23273000
1.69277191,0.46036000
1.71661377,0.11180580
1.74045563,0.02283005
1.76429749,0.01789520
1.78813934,0.02930472
1.81198120,0.03564723
1.83582306,0.09025477
1.85966492,0.23517340
1.88350677,0.29086880
1.90734863,0.23328390
1.93119049,0.13172230
1.95503235,0.10637920
1.97887421,0.85297440
2.00271606,1.29097800
2.02655792,0.69135280
2.05039978,0.13333870
2.07424164,0.06687643
2.09808350,0.15966620
2.12192535,0.27230730
2.14576721,0.23485790
2.16960907,0.15394370
2.19345093,0.05923038
2.21729279,0.01683599
2.24113464,0.00594079
2.26497650,0.02895049
2.28881836,0.09023592
2.31266022,0.14083100
2.33650208,0.07588442
2.36034393,0.51410350
2.38418579,0.61140870
2.40802765,0.34694760
2.43186951,0.14561790
2.45571136,0.04551180
2.47955322,0.01228742
2.50339508,0.00796449
2.52723694,0.01642219
2.55107880,0.02570633
2.57492065,0.06736763
2.59876251,0.34525160
2.62260437,0.89084640
2.64644623,1.71287500
2.67028809,1.52670300
2.69412994,0.49660470
2.71797180,0.08588786
2.74181366,0.00888467
2.76565552,0.01325198
2.78949738,0.01801247
2.81333923,0.02507486
2.83718109,0.07683055
2.86102295,0.21787220
2.88486481,0.28263600
2.90870667,0.26161850
2.93254852,0.14947160
2.95639038,0.22102700
2.98023224,1.25238600
3.00407410,1.77114300
3.02791595,0.88255350
3.05175781,0.12744310
3.07559967,0.04865995
3.09944153,0.15310150
3.12328339,0.27428100
3.14712524,0.25397550
