Частота,A * B
(kГц),(?)

0.00000000,0.14235460
0.02384186,0.05174585
0.04768372,0.09979936
0.07152557,0.13450780
0.09536743,0.08397072
0.11920929,0.21410070
0.14305115,0.14682790
0.16689301,0.07798199
0.19073486,0.07639889
0.21457672,0.03589301
0.23841858,0.01291044
0.26226044,0.04020979
0.28610229,0.13726780
0.30994415,0.13334370
0.33378601,0.35909750
0.35762787,0.26689110
0.38146973,0.46865720
0.40531158,0.18606910
0.42915344,0.12044420
0.45299530,0.07218949
0.47683716,0.03193309
0.50067902,0.02087306
0.52452087,0.03086203
0.54836273,0.06183419
0.57220459,0.08160630
0.59604645,0.23375310
0.61988831,0.42228480
0.64373016,0.50072420
0.66757202,0.67049260
0.69141388,0.16246080
0.71525574,0.12339100
0.73909760,0.02635933
0.76293945,0.01541076
0.78678131,0.04296704
0.81062317,0.06877571
0.83446503,0.04887117
0.85830688,0.17647360
0.88214874,0.19121690
0.90599060,0.10736370
0.92983246,0.16328690
0.95367432,0.15059000
0.97751617,0.46004940
1.00135803,0.67295030
1.02519989,0.34008580
1.04904175,0.08050247
1.07288361,0.09178776
1.09672546,0.10501020
1.12056732,0.23377710
1.14440918,0.11807610
1.16825104,0.11022240
1.19209290,0.08874856
1.21593475,0.03636131
1.23977661,0.00523679
1.26361847,0.03283615
1.28746033,0.11962770
1.31130219,0.11403600
1.33514404,0.08254098
1.35898590,0.32749180
1.38282776,0.47677400
1.40666962,0.14854750
1.43051147,0.14806350
1.45435333,0.05311817
1.47819519,0.01100097
1.50203705,0.01335638
1.52587891,0.03099773
1.54972076,0.05306580
1.57356262,0.04501349
1.59740448,0.28400900
1.62124634,0.36338810
1.64508820,0.85174880
1.66893005,0.98323610
1.69277191,0.22510480
1.71661377,0.10785120
1.74045563,0.02054874
1.76429749,0.01318285
1.78813934,0.03205992
1.81198120,0.03808793
1.83582306,0.05114606
1.85966492,0.20095120
1.88350677,0.17134880
1.90734863,0.14101760
1.93119049,0.17353320
1.95503235,0.22192230
1.97887421,0.88981310
2.00271606,1.28589800
2.02655792,0.64334370
2.05039978,0.06712837
2.07424164,0.05015897
2.09808350,0.12154130
2.12192535,0.22502970
2.14576721,0.10430820
2.16960907,0.13950350
2.19345093,0.08565079
2.21729279,0.02448351
2.24113464,0.00602528
2.26497650,0.03682662
2.28881836,0.11379850
2.31266022,0.14873660
2.33650208,0.17096940
2.36034393,0.47632140
2.38418579,0.44887130
2.40802765,0.15069750
2.43186951,0.16623390
2.45571136,0.05094864
2.47955322,0.00687521
2.50339508,0.00710090
2.52723694,0.02486621
2.55107880,0.03976109
2.57492065,0.04788461
2.59876251,0.30539130
2.62260437,0.34433280
2.64644623,1.29413300
2.67028809,1.32247200
2.69412994,0.30286040
2.71797180,0.06680375
2.74181366,0.00411163
2.76565552,0.01279861
2.78949738,0.02611231
2.81333923,0.02004780
2.83718109,0.05920344
2.86102295,0.18630710
2.88486481,0.12888210
2.90870667,0.20780280
2.93254852,0.18573100
2.95639038,0.27574770
2.98023224,1.24868400
3.00407410,1.74751800
3.02791595,0.83463750
3.05175781,0.07229663
3.07559967,0.03383588
3.09944153,0.14438570
3.12328339,0.19910540
3.14712524,0.10022590
