Частота,A * B
(kГц),(?)

0.00000000,0.13899160
0.02384186,0.06036700
0.04768372,0.03037050
0.07152557,0.05105650
0.09536743,0.16245510
0.11920929,0.28027410
0.14305115,0.26678640
0.16689301,0.15087950
0.19073486,0.07355167
0.21457672,0.06714594
0.23841858,0.06507205
0.26226044,0.07448662
0.28610229,0.15393930
0.30994415,0.45637240
0.33378601,0.79292130
0.35762787,0.97309130
0.38146973,0.85579030
0.40531158,0.47079520
0.42915344,0.14970620
0.45299530,0.08475541
0.47683716,0.06984162
0.50067902,0.06296932
0.52452087,0.06399554
0.54836273,0.07624115
0.57220459,0.12236470
0.59604645,0.45123610
0.61988831,0.94888450
0.64373016,1.28885400
0.66757202,1.10920900
0.69141388,0.55983340
0.71525574,0.16858740
0.73909760,0.06317301
0.76293945,0.05742708
0.78678131,0.06390782
0.81062317,0.06783707
0.83446503,0.13127210
0.85830688,0.26356010
0.88214874,0.29539290
0.90599060,0.19793240
0.92983246,0.08091996
0.95367432,0.12431190
0.97751617,0.46869190
1.00135803,0.70077580
1.02519989,0.37444890
1.04904175,0.02868457
1.07288361,0.06081826
1.09672546,0.15931520
1.12056732,0.26976120
1.14440918,0.26593780
1.16825104,0.15482100
1.19209290,0.06543134
1.21593475,0.05393514
1.23977661,0.05709015
1.26361847,0.07009441
1.28746033,0.14287090
1.31130219,0.34658730
1.33514404,0.50527020
1.35898590,0.72204010
1.38282776,0.76569820
1.40666962,0.46066090
1.43051147,0.15291950
1.45435333,0.08246034
1.47819519,0.06903896
1.50203705,0.06772497
1.52587891,0.06114984
1.54972076,0.06722160
1.57356262,0.10617970
1.59740448,0.42563140
1.62124634,1.04356700
1.64508820,1.61931300
1.66893005,1.40122800
1.69277191,0.61713420
1.71661377,0.16410680
1.74045563,0.06528900
1.76429749,0.05691959
1.78813934,0.05772461
1.81198120,0.07179052
1.83582306,0.12357430
1.85966492,0.25127820
1.88350677,0.30175940
1.90734863,0.22352770
1.93119049,0.09086063
1.95503235,0.21293080
1.97887421,0.91541560
2.00271606,1.33166400
2.02655792,0.68746920
2.05039978,0.05826612
2.07424164,0.06299286
2.09808350,0.15657440
2.12192535,0.26341040
2.14576721,0.26953460
2.16960907,0.17799520
2.19345093,0.07167744
2.21729279,0.05608745
2.24113464,0.06490379
2.26497650,0.07760924
2.28881836,0.09258273
2.31266022,0.18975570
2.33650208,0.22182450
2.36034393,0.51193150
2.38418579,0.69276750
2.40802765,0.47210790
2.43186951,0.17692280
2.45571136,0.07642688
2.47955322,0.06046353
2.50339508,0.06069582
2.52723694,0.06262538
2.55107880,0.07889128
2.57492065,0.10850930
2.59876251,0.42348090
2.62260437,1.17538200
2.64644623,1.96369900
2.67028809,1.64425900
2.69412994,0.62689600
2.71797180,0.16124870
2.74181366,0.06546911
2.76565552,0.05546747
2.78949738,0.05761874
2.81333923,0.07791930
2.83718109,0.11982320
2.86102295,0.25119400
2.88486481,0.31264330
2.90870667,0.24362150
2.93254852,0.09690870
2.95639038,0.31053440
2.98023224,1.32555200
3.00407410,1.82337000
3.02791595,0.89006780
3.05175781,0.08533498
3.07559967,0.04503702
3.09944153,0.13364640
3.12328339,0.24742310
3.14712524,0.26961480
