Частота,A * B
(kГц),(?)

0.00000000,0.05080585
0.02384186,0.04614386
0.04768372,0.17698550
0.07152557,0.21941400
0.09536743,0.16638210
0.11920929,0.12043560
0.14305115,0.07230622
0.16689301,0.19067620
0.19073486,0.27158370
0.21457672,0.19243200
0.23841858,0.16598790
0.26226044,0.12958420
0.28610229,0.12328640
0.30994415,0.32357090
0.33378601,0.47010130
0.35762787,1.61845600
0.38146973,2.25311400
0.40531158,1.15167200
0.42915344,0.26799430
0.45299530,0.16233300
0.47683716,0.13908230
0.50067902,0.12769440
0.52452087,0.01185919
0.54836273,0.10713360
0.57220459,0.38140110
0.59604645,1.99458800
0.61988831,3.84725900
0.64373016,3.33072200
0.66757202,1.49887100
0.69141388,0.41917760
0.71525574,0.06668570
0.73909760,0.08904729
0.76293945,0.13296400
0.78678131,0.11886740
0.81062317,0.16182370
0.83446503,0.34802260
0.85830688,0.77425060
0.88214874,0.67615630
0.90599060,0.18105830
0.92983246,0.17449890
0.95367432,0.24665000
0.97751617,1.52495400
1.00135803,2.37195300
1.02519989,1.35947000
1.04904175,0.33522590
1.07288361,0.17557900
1.09672546,0.09672252
1.12056732,0.18558270
1.14440918,0.21930840
1.16825104,0.21977900
1.19209290,0.22049500
1.21593475,0.12308730
1.23977661,0.07709900
1.26361847,0.10856310
1.28746033,0.19172320
1.31130219,0.48140910
1.33514404,0.88078850
1.35898590,0.71235200
1.38282776,0.25960820
1.40666962,0.24030330
1.43051147,0.34246310
1.45435333,0.25795490
1.47819519,0.16895130
1.50203705,0.14352950
1.52587891,0.01106122
1.54972076,0.14855270
1.57356262,0.24048890
1.59740448,1.18178000
1.62124634,2.11463900
1.64508820,1.29418800
1.66893005,0.34169300
1.69277191,0.42979340
1.71661377,0.25025030
1.74045563,0.14765500
1.76429749,0.03513784
1.78813934,0.09071478
1.81198120,0.12794380
1.83582306,0.52453140
1.85966492,1.15882300
1.88350677,1.03926600
1.90734863,0.39867560
1.93119049,0.12613110
1.95503235,0.03166245
1.97887421,0.16789620
2.00271606,0.15992440
2.02655792,0.07928818
2.05039978,0.09805720
2.07424164,0.18858340
2.09808350,0.48251160
2.12192535,0.51242460
2.14576721,0.22968150
2.16960907,0.25282320
2.19345093,0.13825280
2.21729279,0.09846278
2.24113464,0.18874510
2.26497650,0.15942130
2.28881836,0.28198560
2.31266022,0.36179630
2.33650208,0.28044260
2.36034393,0.52488960
2.38418579,0.66809830
2.40802765,0.36469760
2.43186951,0.26041970
2.45571136,0.15219390
2.47955322,0.08025373
2.50339508,0.08229333
2.52723694,0.14072370
2.55107880,0.16017140
2.57492065,0.04723994
2.59876251,0.18601080
2.62260437,0.75268040
2.64644623,1.76877600
2.67028809,1.68605000
2.69412994,0.69985870
2.71797180,0.24055290
2.74181366,0.17024910
2.76565552,0.04756897
2.78949738,0.11783570
2.81333923,0.15844280
2.83718109,0.27348840
2.86102295,0.61910110
2.88486481,0.50265340
2.90870667,0.27491200
2.93254852,0.21489640
2.95639038,0.25907300
2.98023224,1.50440500
3.00407410,2.15098400
3.02791595,1.09283600
3.05175781,0.15992660
3.07559967,0.22622440
3.09944153,0.63941270
3.12328339,0.72427340
3.14712524,0.36900080
