Частота,A * B
(kГц),(?)

0.00000000,0.12581970
0.02384186,0.04564981
0.04768372,0.06704430
0.07152557,0.08933160
0.09536743,0.19220670
0.11920929,0.30972050
0.14305115,0.25049670
0.16689301,0.10437870
0.19073486,0.04498835
0.21457672,0.02224383
0.23841858,0.01129719
0.26226044,0.02472077
0.28610229,0.11990580
0.30994415,0.36252650
0.33378601,0.69795050
0.35762787,0.86413650
0.38146973,0.77454950
0.40531158,0.38792390
0.42915344,0.11484670
0.45299530,0.05242349
0.47683716,0.01670236
0.50067902,0.00780370
0.52452087,0.02784228
0.54836273,0.03947890
0.57220459,0.08231045
0.59604645,0.37806560
0.61988831,0.83884950
0.64373016,1.15629300
0.66757202,1.02121500
0.69141388,0.45393290
0.71525574,0.12105310
0.73909760,0.02253816
0.76293945,0.00962958
0.78678131,0.02863320
0.81062317,0.03471931
0.83446503,0.09077934
0.85830688,0.25493810
0.88214874,0.31653540
0.90599060,0.22704730
0.92983246,0.10949440
0.95367432,0.01921623
0.97751617,0.41768960
1.00135803,0.68573910
1.02519989,0.40744160
1.04904175,0.11397880
1.07288361,0.06990015
1.09672546,0.17360700
1.12056732,0.30461670
1.14440918,0.25506640
1.16825104,0.13549620
1.19209290,0.05674689
1.21593475,0.03256261
1.23977661,0.00745305
1.26361847,0.04426232
1.28746033,0.10650510
1.31130219,0.25609030
1.33514404,0.39757500
1.35898590,0.65189370
1.38282776,0.71552500
1.40666962,0.38611530
1.43051147,0.12952600
1.45435333,0.05946915
1.47819519,0.01542758
1.50203705,0.01732139
1.52587891,0.02889187
1.54972076,0.02552607
1.57356262,0.06004275
1.59740448,0.36862920
1.62124634,0.91256420
1.64508820,1.48398000
1.66893005,1.32511100
1.69277191,0.52291890
1.71661377,0.12381880
1.74045563,0.02650659
1.76429749,0.02413432
1.78813934,0.02937376
1.81198120,0.02052699
1.83582306,0.06743161
1.85966492,0.24627080
1.88350677,0.30992120
1.90734863,0.23745930
1.93119049,0.11117830
1.95503235,0.12298320
1.97887421,0.85788290
2.00271606,1.29087700
2.02655792,0.70070870
2.05039978,0.13590390
2.07424164,0.04897349
2.09808350,0.16058220
2.12192535,0.29794680
2.14576721,0.25882260
2.16960907,0.15956210
2.19345093,0.06063333
2.21729279,0.03238758
2.24113464,0.02361795
2.26497650,0.03365685
2.28881836,0.07125380
2.31266022,0.13799950
2.33650208,0.14831180
2.36034393,0.54257040
2.38418579,0.67570920
2.40802765,0.39713480
2.43186951,0.14901800
2.45571136,0.03654914
2.47955322,0.01174399
2.50339508,0.00934252
2.52723694,0.02983357
2.55107880,0.03694390
2.57492065,0.06467165
2.59876251,0.35899430
2.62260437,1.00658200
2.64644623,1.84569200
2.67028809,1.60127500
2.69412994,0.54649090
2.71797180,0.09780477
2.74181366,0.01751944
2.76565552,0.02572242
2.78949738,0.02945383
2.81333923,0.03471035
2.83718109,0.08328401
2.86102295,0.24578080
2.88486481,0.32213970
2.90870667,0.29208180
2.93254852,0.14397690
2.95639038,0.24588990
2.98023224,1.26515000
3.00407410,1.77715200
3.02791595,0.90247020
3.05175781,0.14563110
3.07559967,0.03917118
3.09944153,0.14506390
3.12328339,0.28069250
3.14712524,0.27053530
