Частота,A * B
(kГц),(?)

0.00000000,0.04897456
0.02384186,0.07768981
0.04768372,0.08223061
0.07152557,0.11994020
0.09536743,0.08418122
0.11920929,0.07713737
0.14305115,0.13952400
0.16689301,0.10943470
0.19073486,0.08257901
0.21457672,0.02546508
0.23841858,0.14247360
0.26226044,0.13440350
0.28610229,0.13392460
0.30994415,0.14359070
0.33378601,0.35471480
0.35762787,0.11506580
0.38146973,0.43407530
0.40531158,0.21582300
0.42915344,0.13823840
0.45299530,0.06434979
0.47683716,0.10625000
0.50067902,0.15917380
0.52452087,0.06961308
0.54836273,0.07818676
0.57220459,0.12591290
0.59604645,0.26929220
0.61988831,0.34157690
0.64373016,0.45483630
0.66757202,0.65656510
0.69141388,0.11516610
0.71525574,0.12781860
0.73909760,0.15424230
0.76293945,0.12091890
0.78678131,0.00936353
0.81062317,0.09768185
0.83446503,0.10770830
0.85830688,0.12007060
0.88214874,0.04355870
0.90599060,0.11979400
0.92983246,0.11096520
0.95367432,0.14403310
0.97751617,0.52337720
1.00135803,0.68385450
1.02519989,0.30759400
1.04904175,0.08936232
1.07288361,0.10953980
1.09672546,0.05093786
1.12056732,0.09286726
1.14440918,0.12258640
1.16825104,0.09301347
1.19209290,0.05540169
1.21593475,0.06842925
1.23977661,0.15375750
1.26361847,0.10191140
1.28746033,0.13050170
1.31130219,0.17718830
1.33514404,0.10276910
1.35898590,0.22086840
1.38282776,0.46871030
1.40666962,0.15121030
1.43051147,0.15187440
1.45435333,0.05753087
1.47819519,0.12570120
1.50203705,0.13744770
1.52587891,0.02464930
1.54972076,0.10944170
1.57356262,0.12751790
1.59740448,0.31350110
1.62124634,0.22413220
1.64508820,0.84431380
1.66893005,0.95477440
1.69277191,0.14176030
1.71661377,0.13009060
1.74045563,0.15285010
1.76429749,0.08589090
1.78813934,0.05569113
1.81198120,0.11993280
1.83582306,0.10497610
1.85966492,0.12464920
1.88350677,0.04004017
1.90734863,0.14895170
1.93119049,0.11134490
1.95503235,0.23058600
1.97887421,0.93907340
2.00271606,1.27725900
2.02655792,0.61470870
2.05039978,0.13320310
2.07424164,0.11116260
2.09808350,0.03105952
2.12192535,0.10183770
2.14576721,0.10909490
2.16960907,0.07452664
2.19345093,0.02946400
2.21729279,0.10114350
2.24113464,0.15130930
2.26497650,0.06625504
2.28881836,0.13474860
2.31266022,0.20823160
2.33650208,0.15323520
2.36034393,0.39789800
2.38418579,0.44784850
2.40802765,0.12181340
2.43186951,0.17842330
2.45571136,0.08100732
2.47955322,0.13970520
2.50339508,0.10980170
2.52723694,0.02722798
2.55107880,0.12605400
2.57492065,0.12063520
2.59876251,0.32835180
2.62260437,0.17992390
2.64644623,1.28084600
2.67028809,1.26477000
2.69412994,0.21384560
2.71797180,0.13888390
2.74181366,0.14975100
2.76565552,0.05344297
2.78949738,0.08102915
2.81333923,0.11093670
2.83718109,0.08648837
2.86102295,0.11425410
2.88486481,0.07273518
2.90870667,0.16324090
2.93254852,0.08692893
2.95639038,0.32525350
2.98023224,1.30340700
3.00407410,1.73629300
3.02791595,0.83550640
3.05175781,0.17795860
3.07559967,0.09340975
3.09944153,0.01640757
3.12328339,0.10488970
3.14712524,0.09671897
