Частота,A * B
(kГц),(?)

0.00000000,0.13588500
0.02384186,0.04811804
0.04768372,0.06500249
0.07152557,0.08579648
0.09536743,0.19152690
0.11920929,0.32701140
0.14305115,0.25498990
0.16689301,0.10067970
0.19073486,0.04218615
0.21457672,0.03225358
0.23841858,0.01314365
0.26226044,0.02177602
0.28610229,0.12592410
0.30994415,0.35982650
0.33378601,0.70586020
0.35762787,0.89482740
0.38146973,0.79320690
0.40531158,0.39490670
0.42915344,0.11623100
0.45299530,0.03875246
0.47683716,0.02453729
0.50067902,0.00868666
0.52452087,0.02218880
0.54836273,0.02657057
0.57220459,0.09171140
0.59604645,0.38090940
0.61988831,0.84430550
0.64373016,1.18091800
0.66757202,1.02899700
0.69141388,0.45664860
0.71525574,0.13190920
0.73909760,0.02509141
0.76293945,0.00569068
0.78678131,0.03173012
0.81062317,0.02976839
0.83446503,0.08328986
0.85830688,0.24915060
0.88214874,0.32603920
0.90599060,0.22403990
0.92983246,0.10637620
0.95367432,0.03120373
0.97751617,0.39966950
1.00135803,0.66908690
1.02519989,0.41009440
1.04904175,0.11003990
1.07288361,0.07514480
1.09672546,0.17810880
1.12056732,0.32189300
1.14440918,0.26419690
1.16825104,0.13308920
1.19209290,0.05673138
1.21593475,0.02261626
1.23977661,0.00504429
1.26361847,0.01756870
1.28746033,0.11243760
1.31130219,0.25271950
1.33514404,0.39524220
1.35898590,0.66904450
1.38282776,0.72839360
1.40666962,0.39010520
1.43051147,0.13461060
1.45435333,0.04058958
1.47819519,0.01267344
1.50203705,0.01289246
1.52587891,0.02153554
1.54972076,0.02222798
1.57356262,0.06506877
1.59740448,0.37084790
1.62124634,0.93192260
1.64508820,1.51712000
1.66893005,1.33779600
1.69277191,0.52454700
1.71661377,0.12313360
1.74045563,0.01535949
1.76429749,0.00783731
1.78813934,0.02732691
1.81198120,0.02994296
1.83582306,0.08180744
1.85966492,0.24387690
1.88350677,0.31972420
1.90734863,0.24516720
1.93119049,0.11214320
1.95503235,0.13377000
1.97887421,0.84780930
2.00271606,1.27683600
2.02655792,0.70332920
2.05039978,0.13119210
2.07424164,0.05080642
2.09808350,0.14427120
2.12192535,0.29733440
2.14576721,0.26940780
2.16960907,0.15579330
2.19345093,0.05589892
2.21729279,0.02021716
2.24113464,0.01073022
2.26497650,0.02108885
2.28881836,0.07942282
2.31266022,0.12822510
2.33650208,0.14212180
2.36034393,0.54322770
2.38418579,0.68085100
2.40802765,0.40307040
2.43186951,0.16207300
2.45571136,0.04263215
2.47955322,0.01628641
2.50339508,0.02612787
2.52723694,0.02285603
2.55107880,0.01624474
2.57492065,0.05736004
2.59876251,0.36254210
2.62260437,1.02152500
2.64644623,1.85898500
2.67028809,1.59738100
2.69412994,0.53904250
2.71797180,0.10352820
2.74181366,0.02018581
2.76565552,0.02642301
2.78949738,0.03130794
2.81333923,0.01517851
2.83718109,0.05871266
2.86102295,0.21467760
2.88486481,0.31302110
2.90870667,0.27405250
2.93254852,0.13088940
2.95639038,0.26672070
2.98023224,1.27125500
3.00407410,1.76785600
3.02791595,0.89629510
3.05175781,0.13344860
3.07559967,0.04756938
3.09944153,0.13339940
3.12328339,0.28507200
3.14712524,0.27850600
