Частота,A * B
(kГц),(?)

0.00000000,0.05314726
0.02384186,0.02986972
0.04768372,0.03840766
0.07152557,0.13028640
0.09536743,0.15854720
0.11920929,0.19742290
0.14305115,0.16997050
0.16689301,0.14698260
0.19073486,0.05961069
0.21457672,0.00986437
0.23841858,0.04123836
0.26226044,0.00656437
0.28610229,0.15979750
0.30994415,0.21846390
0.33378601,0.36268060
0.35762787,0.43210670
0.38146973,0.50766810
0.40531158,0.26183350
0.42915344,0.14765680
0.45299530,0.04316741
0.47683716,0.00162727
0.50067902,0.04687401
0.52452087,0.01314214
0.54836273,0.04346767
0.57220459,0.12288070
0.59604645,0.26495230
0.61988831,0.51394640
0.64373016,0.65064320
0.66757202,0.67097890
0.69141388,0.27422340
0.71525574,0.14150340
0.73909760,0.03354129
0.76293945,0.03320238
0.78678131,0.02557335
0.81062317,0.04660270
0.83446503,0.12525530
0.85830688,0.17897750
0.88214874,0.19939110
0.90599060,0.16408480
0.92983246,0.15165250
0.95367432,0.07285625
0.97751617,0.43618510
1.00135803,0.69189260
1.02519989,0.37666410
1.04904175,0.07280373
1.07288361,0.10692900
1.09672546,0.14642100
1.12056732,0.18992690
1.14440918,0.15919590
1.16825104,0.14237470
1.19209290,0.04410029
1.21593475,0.00643579
1.23977661,0.04766793
1.26361847,0.01396918
1.28746033,0.16087300
1.31130219,0.16771980
1.33514404,0.10172900
1.35898590,0.39220740
1.38282776,0.50037740
1.40666962,0.26662090
1.43051147,0.16059550
1.45435333,0.03153559
1.47819519,0.01442741
1.50203705,0.04270061
1.52587891,0.02802039
1.54972076,0.06118454
1.57356262,0.09761937
1.59740448,0.28983550
1.62124634,0.53684600
1.64508820,0.99630240
1.66893005,1.00992500
1.69277191,0.34182190
1.71661377,0.10490920
1.74045563,0.03532702
1.76429749,0.01873085
1.78813934,0.03642894
1.81198120,0.04472798
1.83582306,0.09679387
1.85966492,0.17395400
1.88350677,0.18911910
1.90734863,0.17189590
1.93119049,0.16277770
1.95503235,0.11566510
1.97887421,0.86879320
2.00271606,1.30371600
2.02655792,0.65660690
2.05039978,0.07861747
2.07424164,0.09675538
2.09808350,0.14316730
2.12192535,0.17902630
2.14576721,0.16676200
2.16960907,0.15968760
2.19345093,0.05421486
2.21729279,0.01492253
2.24113464,0.04185952
2.26497650,0.02456330
2.28881836,0.13804580
2.31266022,0.14100580
2.33650208,0.16806560
2.36034393,0.45812690
2.38418579,0.47347300
2.40802765,0.28913300
2.43186951,0.17645930
2.45571136,0.00987772
2.47955322,0.02699045
2.50339508,0.04222844
2.52723694,0.03793701
2.55107880,0.05150239
2.57492065,0.05814364
2.59876251,0.30141980
2.62260437,0.58626530
2.64644623,1.38765800
2.67028809,1.33756900
2.69412994,0.40536350
2.71797180,0.04729597
2.74181366,0.06265166
2.76565552,0.02270502
2.78949738,0.04109810
2.81333923,0.03798416
2.83718109,0.08176856
2.86102295,0.19143270
2.88486481,0.20131350
2.90870667,0.19595700
2.93254852,0.17173300
2.95639038,0.18637670
2.98023224,1.25433800
3.00407410,1.78137300
3.02791595,0.85024760
3.05175781,0.08034608
3.07559967,0.08963929
3.09944153,0.14151090
3.12328339,0.17100830
3.14712524,0.16708850
