Частота,A * B
(kГц),(?)

0.00000000,0.23187210
0.02384186,0.10306360
0.04768372,0.06331327
0.07152557,0.06994688
0.09536743,0.21962900
0.11920929,0.39362650
0.14305115,0.29942090
0.16689301,0.07111217
0.19073486,0.05331487
0.21457672,0.04761134
0.23841858,0.04382814
0.26226044,0.03110577
0.28610229,0.09040612
0.30994415,0.38248490
0.33378601,0.85059140
0.35762787,1.12822400
0.38146973,0.90646480
0.40531158,0.37989090
0.42915344,0.04649555
0.45299530,0.02193947
0.47683716,0.04552354
0.50067902,0.03879782
0.52452087,0.02860831
0.54836273,0.02367351
0.57220459,0.02836281
0.59604645,0.34426430
0.61988831,0.97854930
0.64373016,1.43539400
0.66757202,1.17916800
0.69141388,0.48955220
0.71525574,0.08541224
0.73909760,0.03911548
0.76293945,0.04936216
0.78678131,0.04379885
0.81062317,0.04812819
0.83446503,0.04721795
0.85830688,0.27571630
0.88214874,0.40331830
0.90599060,0.25045110
0.92983246,0.06790899
0.95367432,0.09143299
0.97751617,0.36992950
1.00135803,0.68765900
1.02519989,0.46237720
1.04904175,0.11986590
1.07288361,0.05980986
1.09672546,0.18856060
1.12056732,0.38172220
1.14440918,0.32454930
1.16825104,0.09706061
1.19209290,0.04031405
1.21593475,0.04796317
1.23977661,0.05274139
1.26361847,0.04195575
1.28746033,0.08962588
1.31130219,0.23999630
1.33514404,0.51714070
1.35898590,0.85023090
1.38282776,0.83846630
1.40666962,0.41375350
1.43051147,0.06840741
1.45435333,0.02831313
1.47819519,0.03298558
1.50203705,0.04100453
1.52587891,0.05440819
1.54972076,0.03453624
1.57356262,0.03776928
1.59740448,0.34138320
1.62124634,1.08847500
1.64508820,1.76682700
1.66893005,1.48129700
1.69277191,0.56215800
1.71661377,0.06860671
1.74045563,0.04229879
1.76429749,0.04593120
1.78813934,0.04639355
1.81198120,0.04354695
1.83582306,0.03069748
1.85966492,0.25385670
1.88350677,0.41678480
1.90734863,0.29409160
1.93119049,0.08054557
1.95503235,0.18622840
1.97887421,0.81619180
2.00271606,1.27543000
2.02655792,0.73107500
2.05039978,0.14341760
2.07424164,0.05866360
2.09808350,0.15438570
2.12192535,0.35912990
2.14576721,0.33664670
2.16960907,0.11892160
2.19345093,0.03800380
2.21729279,0.04096142
2.24113464,0.03589533
2.26497650,0.03173217
2.28881836,0.07014538
2.31266022,0.10208350
2.33650208,0.23296700
2.36034393,0.63030140
2.38418579,0.77399630
2.40802765,0.42925190
2.43186951,0.08014578
2.45571136,0.03349494
2.47955322,0.04392814
2.50339508,0.03373433
2.52723694,0.04827750
2.55107880,0.02877759
2.57492065,0.02173823
2.59876251,0.31656380
2.62260437,1.19430000
2.64644623,2.10577800
2.67028809,1.75587600
2.69412994,0.61096120
2.71797180,0.05739672
2.74181366,0.03864628
2.76565552,0.03191157
2.78949738,0.04319382
2.81333923,0.03458355
2.83718109,0.01943204
2.86102295,0.22591950
2.88486481,0.41287790
2.90870667,0.33357100
2.93254852,0.11014300
2.95639038,0.31771140
2.98023224,1.24686500
3.00407410,1.76701200
3.02791595,0.92360190
3.05175781,0.15795410
3.07559967,0.06054846
3.09944153,0.12992720
3.12328339,0.34124750
3.14712524,0.35734430
