0.000192901234568	0.00025	0	0.5	-3	0.5
0.043402777777778	0.00375	38	0.5	31	0.5
0.130401234567901	0.0065	83	0.5	85	0.5
0.293402777777778	0.00975	136	0.5	140	0.5
0.521604938271605	0.013	184	0.5	179	0.5
0.765625	0.01575	229	0.5	226	0.5
1.05632716049383	0.0185	264	0.5	260	0.5
1.265625	0.02025	288	0.5	283	0.5
