Время,A * B
(mс),(?)

-1.00004871,0.13300500
-0.99972871,0.15143700
-0.99940871,0.15000600
-0.99908871,0.16467320
-0.99876871,0.17790950
-0.99844871,0.18232160
-0.99812871,0.19114570
-0.99780871,0.19996990
-0.99748871,0.20438200
-0.99716871,0.21320620
-0.99684871,0.21761820
-0.99652871,0.22203030
-0.99620871,0.22644240
-0.99588871,0.23085450
-0.99556871,0.23526660
-0.99524871,0.23526660
-0.99492871,0.23967870
-0.99460871,0.23967870
-0.99428871,0.24409080
-0.99396871,0.23967870
-0.99364871,0.23967870
-0.99332871,0.24866480
-0.99300871,0.23967870
-0.99268871,0.23526660
-0.99236871,0.24408720
-0.99204871,0.23950970
-0.99172871,0.23493220
-0.99140871,0.23035470
-0.99108871,0.22577720
-0.99076871,0.22445040
-0.99044871,0.21204470
-0.99012871,0.21496450
-0.98980871,0.19831220
-0.98948871,0.19599280
-0.98916871,0.19124990
-0.98884871,0.17702110
-0.98852871,0.17227820
-0.98820871,0.16279240
-0.98788871,0.14854770
-0.98756871,0.13906180
-0.98724871,0.12957600
-0.98692871,0.11534720
-0.98660871,0.10586140
-0.98628871,0.09163260
-0.98596871,0.08501179
-0.98564871,0.07028677
-0.98532871,0.05368923
-0.98500871,0.04420339
-0.98468871,0.02997462
-0.98436871,0.01629503
-0.98404871,0.00647835
-0.98372871,-0.01315501
-0.98340871,-0.02297169
-0.98308871,-0.03769671
-0.98276871,-0.05242173
-0.98244871,-0.06223841
-0.98212871,-0.07696342
-0.98180871,-0.08678010
-0.98148871,-0.10150510
-0.98116871,-0.11132180
-0.98084871,-0.12604680
-0.98052871,-0.14551610
-0.98020871,-0.15060510
-0.97988871,-0.16042170
-0.97956871,-0.17597570
-0.97924871,-0.18005510
-0.97892871,-0.19627070
-0.97860871,-0.20641830
-0.97828871,-0.21656580
-0.97796871,-0.22163950
-0.97764871,-0.23178710
-0.97732871,-0.24193460
-0.97700871,-0.24700830
-0.97668871,-0.24700830
-0.97636871,-0.26553980
-0.97604871,-0.26222960
-0.97572871,-0.27601820
-0.97540871,-0.27601820
-0.97508871,-0.27237710
-0.97476871,-0.28125740
-0.97444871,-0.28649650
-0.97412871,-0.28649650
-0.97380871,-0.28649650
-0.97348871,-0.28649650
-0.97316871,-0.28125740
-0.97284871,-0.28125740
-0.97252871,-0.28473300
-0.97220871,-0.28473300
-0.97188871,-0.27077900
-0.97156871,-0.27392380
-0.97124871,-0.26851920
-0.97092871,-0.26311460
-0.97060871,-0.25230540
-0.97028871,-0.24690080
-0.96996871,-0.23609160
-0.96964871,-0.23068710
-0.96932871,-0.21987790
-0.96900871,-0.20906870
-0.96868871,-0.19825950
-0.96836871,-0.19318760
-0.96804871,-0.17664110
-0.96772871,-0.17090750
-0.96740871,-0.15974870
-0.96708871,-0.14303870
-0.96676871,-0.13189870
-0.96644871,-0.11518860
-0.96612871,-0.10404860
-0.96580871,-0.08733857
-0.96548871,-0.07062853
-0.96516871,-0.05948851
-0.96484871,-0.04277846
-0.96452871,-0.02606842
-0.96420871,-0.01492839
-0.96388871,0.00178165
-0.96356871,0.01849170
-0.96324871,0.03624716
-0.96292871,0.05345346
-0.96260871,0.06492432
-0.96228871,0.08213063
-0.96196871,0.09933692
-0.96164871,0.11080780
-0.96132871,0.12801410
-0.96100871,0.13948490
-0.96068871,0.15669120
-0.96036871,0.16816210
-0.96004871,0.17963300
-0.95972871,0.19112310
-0.95940871,0.20832950
-0.95908871,0.21406490
-0.95876871,0.22553580
-0.95844871,0.24974310
-0.95812871,0.25564390
-0.95780871,0.26154480
-0.95748871,0.27334650
-0.95716871,0.28514820
-0.95684871,0.29104910
-0.95652871,0.29694990
-0.95620871,0.30285080
-0.95588871,0.31740690
-0.95556871,0.32347310
-0.95524871,0.32347310
-0.95492871,0.32953940
-0.95460871,0.32953940
-0.95428871,0.33560570
-0.95396871,0.33560570
-0.95364871,0.32953940
-0.95332871,0.32953940
-0.95300871,0.32953940
-0.95268871,0.32347310
-0.95236871,0.31740690
