Время,A * B
(mс),(?)

-1.00001076,0.12026500
-0.99969076,0.12875830
-0.99937076,0.13725170
-0.99905076,0.15584910
-0.99873076,0.16467320
-0.99841076,0.17349740
-0.99809076,0.18232160
-0.99777076,0.19114570
-0.99745076,0.19555780
-0.99713076,0.19671930
-0.99681076,0.20879410
-0.99649076,0.21320620
-0.99617076,0.21761820
-0.99585076,0.22644240
-0.99553076,0.23085450
-0.99521076,0.23085450
-0.99489076,0.23526660
-0.99457076,0.23526660
-0.99425076,0.23967870
-0.99393076,0.23967870
-0.99361076,0.24409080
-0.99329076,0.24866480
-0.99297076,0.23967870
-0.99265076,0.24866480
-0.99233076,0.23526660
-0.99201076,0.24408720
-0.99169076,0.23950970
-0.99137076,0.23493220
-0.99105076,0.23035470
-0.99073076,0.22577720
-0.99041076,0.22119970
-0.99009076,0.21204470
-0.98977076,0.21496450
-0.98945076,0.20547870
-0.98913076,0.20073580
-0.98881076,0.19599280
-0.98849076,0.18176410
-0.98817076,0.17227820
-0.98785076,0.16279240
-0.98753076,0.15329060
-0.98721076,0.14380470
-0.98689076,0.12957600
-0.98657076,0.12009010
-0.98625076,0.11060430
-0.98593076,0.09973679
-0.98561076,0.08688968
-0.98529076,0.07266091
-0.98497076,0.05843215
-0.98465076,0.04894631
-0.98433076,0.03102005
-0.98401076,0.02120337
-0.98369076,0.00647835
-0.98337076,-0.00333833
-0.98305076,-0.01806335
-0.98273076,-0.03278837
-0.98241076,-0.04260505
-0.98209076,-0.05733007
-0.98177076,-0.07205509
-0.98145076,-0.08187177
-0.98113076,-0.09659678
-0.98081076,-0.11132180
-0.98049076,-0.12113850
-0.98017076,-0.13586350
-0.97985076,-0.15058980
-0.97953076,-0.16582820
-0.97921076,-0.17597570
-0.97889076,-0.18104950
-0.97857076,-0.19627070
-0.97825076,-0.20641830
-0.97793076,-0.21149200
-0.97761076,-0.22163950
-0.97729076,-0.22671330
-0.97697076,-0.23178710
-0.97665076,-0.24193460
-0.97633076,-0.24700830
-0.97601076,-0.25715580
-0.97569076,-0.27077900
-0.97537076,-0.26730340
-0.97505076,-0.27601820
-0.97473076,-0.26730340
-0.97441076,-0.28125740
-0.97409076,-0.28125740
-0.97377076,-0.28649650
-0.97345076,-0.28649650
-0.97313076,-0.28649650
-0.97281076,-0.29554220
-0.97249076,-0.29013760
-0.97217076,-0.28473300
-0.97185076,-0.28473300
-0.97153076,-0.27932840
-0.97121076,-0.27392380
-0.97089076,-0.26851920
-0.97057076,-0.26311460
-0.97025076,-0.25771000
-0.96993076,-0.25230540
-0.96961076,-0.24149630
-0.96929076,-0.23609160
-0.96897076,-0.22528250
-0.96865076,-0.21447330
-0.96833076,-0.20989770
-0.96801076,-0.19285490
-0.96769076,-0.17664110
-0.96737076,-0.17123650
-0.96705076,-0.15500450
-0.96673076,-0.14860870
-0.96641076,-0.13746870
-0.96609076,-0.12075870
-0.96577076,-0.10404860
-0.96545076,-0.09290859
-0.96513076,-0.07619855
-0.96481076,-0.05948851
-0.96449076,-0.04834847
-0.96417076,-0.03163843
-0.96385076,-0.01492839
-0.96353076,0.00178165
-0.96321076,0.01292168
-0.96289076,0.02963173
-0.96257076,0.04771803
-0.96225076,0.06492432
-0.96193076,0.07419184
-0.96161076,0.09360149
-0.96129076,0.10507230
-0.96097076,0.12227870
-0.96065076,0.13374950
-0.96033076,0.14522040
-0.96001076,0.16242670
-0.95969076,0.17389750
-0.95937076,0.19112310
-0.95905076,0.20259400
-0.95873076,0.21406490
-0.95841076,0.23204050
-0.95809076,0.24384220
-0.95777076,0.24847750
-0.95745076,0.25421290
-0.95713076,0.27334650
-0.95681076,0.27924730
-0.95649076,0.28514820
-0.95617076,0.29694990
-0.95585076,0.31134060
-0.95553076,0.31740690
-0.95521076,0.30875160
-0.95489076,0.32347310
-0.95457076,0.32953940
-0.95425076,0.32953940
-0.95393076,0.32953940
-0.95361076,0.33560570
-0.95329076,0.33560570
-0.95297076,0.32953940
-0.95265076,0.32953940
-0.95233076,0.32347310
