Время,A * B
(mс),(?)

-1.00016571,0.12451170
-0.99984571,0.13725170
-0.99952571,0.14575930
-0.99920571,0.15425260
-0.99888571,0.15849930
-0.99856571,0.17790950
-0.99824571,0.18673360
-0.99792571,0.19114570
-0.99760571,0.19996990
-0.99728571,0.20438200
-0.99696571,0.21320620
-0.99664571,0.21761820
-0.99632571,0.22203030
-0.99600571,0.22644240
-0.99568571,0.23085450
-0.99536571,0.23526660
-0.99504571,0.23526660
-0.99472571,0.23967870
-0.99440571,0.23967870
-0.99408571,0.23967870
-0.99376571,0.23967870
-0.99344571,0.23967870
-0.99312571,0.24866480
-0.99280571,0.24866480
-0.99248571,0.23526660
-0.99216571,0.23950970
-0.99184571,0.23950970
-0.99152571,0.23493220
-0.99120571,0.22577720
-0.99088571,0.22577720
-0.99056571,0.21662220
-0.99024571,0.21204470
-0.98992571,0.21496450
-0.98960571,0.20547870
-0.98928571,0.18915720
-0.98896571,0.18650700
-0.98864571,0.17702110
-0.98832571,0.16753530
-0.98800571,0.15253720
-0.98768571,0.14854770
-0.98736571,0.13906180
-0.98704571,0.12483300
-0.98672571,0.11534720
-0.98640571,0.10111840
-0.98608571,0.09163260
-0.98576571,0.07740384
-0.98544571,0.07028677
-0.98512571,0.05556174
-0.98480571,0.04574506
-0.98448571,0.02611171
-0.98416571,0.01629503
-0.98384571,0.00157001
-0.98352571,-0.01315501
-0.98320571,-0.02297169
-0.98288571,-0.03769671
-0.98256571,-0.05242173
-0.98224571,-0.06714675
-0.98192571,-0.08187177
-0.98160571,-0.09168845
-0.98128571,-0.10150510
-0.98096571,-0.12014730
-0.98064571,-0.12604680
-0.98032571,-0.14077180
-0.98000571,-0.15060510
-0.97968571,-0.16582820
-0.97936571,-0.17597570
-0.97904571,-0.18496340
-0.97872571,-0.20134450
-0.97840571,-0.21149200
-0.97808571,-0.21656580
-0.97776571,-0.22671330
-0.97744571,-0.23178710
-0.97712571,-0.24193460
-0.97680571,-0.24700830
-0.97648571,-0.25208210
-0.97616571,-0.25715580
-0.97584571,-0.27077900
-0.97552571,-0.27601820
-0.97520571,-0.26730340
-0.97488571,-0.28125740
-0.97456571,-0.27237710
-0.97424571,-0.27745090
-0.97392571,-0.28125740
-0.97360571,-0.29554220
-0.97328571,-0.28125740
-0.97296571,-0.29013760
-0.97264571,-0.28125740
-0.97232571,-0.28473300
-0.97200571,-0.28473300
-0.97168571,-0.27932840
-0.97136571,-0.26851920
-0.97104571,-0.26311460
-0.97072571,-0.26311460
-0.97040571,-0.25230540
-0.97008571,-0.24149630
-0.96976571,-0.23609160
-0.96944571,-0.23068710
-0.96912571,-0.21987790
-0.96880571,-0.20906870
-0.96848571,-0.19825950
-0.96816571,-0.19318760
-0.96784571,-0.17664110
-0.96752571,-0.17090750
-0.96720571,-0.14959990
-0.96688571,-0.13338610
-0.96656571,-0.12632870
-0.96624571,-0.11518860
-0.96592571,-0.09847860
-0.96560571,-0.08474478
-0.96528571,-0.07062853
-0.96496571,-0.05391848
-0.96464571,-0.04277846
-0.96432571,-0.02606842
-0.96400571,-0.00935837
-0.96368571,0.00757000
-0.96336571,0.02406171
-0.96304571,0.03520174
-0.96272571,0.05345346
-0.96240571,0.07065976
-0.96208571,0.08213063
-0.96176571,0.09647190
-0.96144571,0.11654320
-0.96112571,0.12801410
-0.96080571,0.13948490
-0.96048571,0.15669120
-0.96016571,0.16816210
-0.95984571,0.17963300
-0.95952571,0.19685860
-0.95920571,0.20832950
-0.95888571,0.21980030
-0.95856571,0.22553580
-0.95824571,0.24274200
-0.95792571,0.24847750
-0.95760571,0.25994830
-0.95728571,0.27334650
-0.95696571,0.27924730
-0.95664571,0.28289010
-0.95632571,0.30527430
-0.95600571,0.30285080
-0.95568571,0.30875160
-0.95536571,0.31465240
-0.95504571,0.32347310
-0.95472571,0.32953940
-0.95440571,0.32953940
-0.95408571,0.32953940
-0.95376571,0.32953940
-0.95344571,0.32953940
-0.95312571,0.32953940
-0.95280571,0.32953940
-0.95248571,0.32347310
