Время,A * B
(mс),(?)

-1.00012124,0.11601830
-0.99980124,0.12875830
-0.99948124,0.13725170
-0.99916124,0.14575930
-0.99884124,0.16026110
-0.99852124,0.16908530
-0.99820124,0.17790950
-0.99788124,0.18673360
-0.99756124,0.19555780
-0.99724124,0.19996990
-0.99692124,0.20438200
-0.99660124,0.21320620
-0.99628124,0.21761820
-0.99596124,0.22644240
-0.99564124,0.23085450
-0.99532124,0.23085450
-0.99500124,0.23526660
-0.99468124,0.23526660
-0.99436124,0.23967870
-0.99404124,0.23967870
-0.99372124,0.23967870
-0.99340124,0.25324230
-0.99308124,0.23967870
-0.99276124,0.23967870
-0.99244124,0.24866480
-0.99212124,0.23526660
-0.99180124,0.23950970
-0.99148124,0.23493220
-0.99116124,0.23493220
-0.99084124,0.22577720
-0.99052124,0.22119970
-0.99020124,0.22445040
-0.98988124,0.21204470
-0.98956124,0.21022160
-0.98924124,0.20547870
-0.98892124,0.19599280
-0.98860124,0.18650700
-0.98828124,0.17702110
-0.98796124,0.16753530
-0.98764124,0.15804950
-0.98732124,0.14854770
-0.98700124,0.13431890
-0.98668124,0.12009010
-0.98636124,0.11060430
-0.98604124,0.10111840
-0.98572124,0.09163260
-0.98540124,0.07740384
-0.98508124,0.06317507
-0.98476124,0.05368923
-0.98444124,0.03592839
-0.98412124,0.02611171
-0.98380124,0.01574586
-0.98348124,-0.00333833
-0.98316124,-0.01271167
-0.98284124,-0.02788003
-0.98252124,-0.04260505
-0.98220124,-0.05242173
-0.98188124,-0.06714675
-0.98156124,-0.08187177
-0.98124124,-0.09659678
-0.98092124,-0.10641350
-0.98060124,-0.12113850
-0.98028124,-0.13536860
-0.97996124,-0.14551610
-0.97964124,-0.16075440
-0.97932124,-0.17090200
-0.97900124,-0.18104950
-0.97868124,-0.19119700
-0.97836124,-0.19478010
-0.97804124,-0.20641830
-0.97772124,-0.22163950
-0.97740124,-0.22671330
-0.97708124,-0.23686080
-0.97676124,-0.24193460
-0.97644124,-0.24700830
-0.97612124,-0.25208210
-0.97580124,-0.25715580
-0.97548124,-0.26222960
-0.97516124,-0.26730340
-0.97484124,-0.27601820
-0.97452124,-0.27237710
-0.97420124,-0.28125740
-0.97388124,-0.28649650
-0.97356124,-0.28649650
-0.97324124,-0.28649650
-0.97292124,-0.28125740
-0.97260124,-0.28125740
-0.97228124,-0.28125740
-0.97196124,-0.28473300
-0.97164124,-0.28473300
-0.97132124,-0.27932840
-0.97100124,-0.26851920
-0.97068124,-0.26311460
-0.97036124,-0.25771000
-0.97004124,-0.25230540
-0.96972124,-0.24149630
-0.96940124,-0.23609160
-0.96908124,-0.22528250
-0.96876124,-0.21447330
-0.96844124,-0.21546770
-0.96812124,-0.20432760
-0.96780124,-0.18204570
-0.96748124,-0.17123650
-0.96716124,-0.16040910
-0.96684124,-0.14860870
-0.96652124,-0.13746870
-0.96620124,-0.12257700
-0.96588124,-0.10961860
-0.96556124,-0.09290859
-0.96524124,-0.08176856
-0.96492124,-0.06505851
-0.96460124,-0.05391848
-0.96428124,-0.03720845
-0.96396124,-0.02049840
-0.96364124,-0.00378836
-0.96332124,0.01292168
-0.96300124,0.02477630
-0.96268124,0.04077176
-0.96236124,0.05918889
-0.96204124,0.06862182
-0.96172124,0.08786605
-0.96140124,0.10507230
-0.96108124,0.11654320
-0.96076124,0.13374950
-0.96044124,0.14522040
-0.96012124,0.16242670
-0.95980124,0.17389750
-0.95948124,0.18536840
-0.95916124,0.19685860
-0.95884124,0.20832950
-0.95852124,0.21980030
-0.95820124,0.23127120
-0.95788124,0.24974310
-0.95756124,0.25421290
-0.95724124,0.26744570
-0.95692124,0.27141920
-0.95660124,0.28514820
-0.95628124,0.29104910
-0.95596124,0.30285080
-0.95564124,0.30285080
-0.95532124,0.30875160
-0.95500124,0.32347310
-0.95468124,0.32347310
-0.95436124,0.32055330
-0.95404124,0.32953940
-0.95372124,0.32953940
-0.95340124,0.33560570
-0.95308124,0.32953940
-0.95276124,0.32953940
-0.95244124,0.32953940
