Время,A * B
(mс),(?)

-1.00025802,0.09053834
-0.99993802,0.10327830
-0.99961802,0.11177170
-0.99929802,0.12451170
-0.99897802,0.13300500
-0.99865802,0.14151260
-0.99833802,0.15000600
-0.99801802,0.15849930
-0.99769802,0.17349740
-0.99737802,0.18232160
-0.99705802,0.19114570
-0.99673802,0.19555780
-0.99641802,0.20438200
-0.99609802,0.20879410
-0.99577802,0.21320620
-0.99545802,0.22203030
-0.99513802,0.22644240
-0.99481802,0.23085450
-0.99449802,0.23526660
-0.99417802,0.23526660
-0.99385802,0.23967870
-0.99353802,0.23967870
-0.99321802,0.24866480
-0.99289802,0.23967870
-0.99257802,0.25324230
-0.99225802,0.24866480
-0.99193802,0.24866480
-0.99161802,0.24408720
-0.99129802,0.24408720
-0.99097802,0.23950970
-0.99065802,0.23493220
-0.99033802,0.24342200
-0.99001802,0.23393620
-0.98969802,0.22119970
-0.98937802,0.21204470
-0.98905802,0.21970740
-0.98873802,0.20547870
-0.98841802,0.19373470
-0.98809802,0.19124990
-0.98777802,0.18176410
-0.98745802,0.17227820
-0.98713802,0.16279240
-0.98681802,0.15329060
-0.98649802,0.13906180
-0.98617802,0.12957600
-0.98585802,0.12009010
-0.98553802,0.10586140
-0.98521802,0.09163260
-0.98489802,0.08501179
-0.98457802,0.07519510
-0.98425802,0.06047008
-0.98393802,0.04894631
-0.98361802,0.03471754
-0.98329802,0.02120337
-0.98297802,0.00647835
-0.98265802,-0.00333833
-0.98233802,-0.02297169
-0.98201802,-0.03769671
-0.98169802,-0.04751339
-0.98137802,-0.06223841
-0.98105802,-0.07696342
-0.98073802,-0.08678010
-0.98041802,-0.10150510
-0.98009802,-0.11132180
-0.97977802,-0.12113850
-0.97945802,-0.13586350
-0.97913802,-0.15058980
-0.97881802,-0.16582820
-0.97849802,-0.17597570
-0.97817802,-0.18612320
-0.97785802,-0.19627070
-0.97753802,-0.20641830
-0.97721802,-0.21149200
-0.97689802,-0.22163950
-0.97657802,-0.22671330
-0.97625802,-0.23686080
-0.97593802,-0.24700830
-0.97561802,-0.25506150
-0.97529802,-0.25715580
-0.97497802,-0.26222960
-0.97465802,-0.27601820
-0.97433802,-0.27601820
-0.97401802,-0.27601820
-0.97369802,-0.28649650
-0.97337802,-0.28649650
-0.97305802,-0.28649650
-0.97273802,-0.29013760
-0.97241802,-0.28125740
-0.97209802,-0.29013760
-0.97177802,-0.28125740
-0.97145802,-0.28473300
-0.97113802,-0.28473300
-0.97081802,-0.27932840
-0.97049802,-0.26553980
-0.97017802,-0.26851920
-0.96985802,-0.25771000
-0.96953802,-0.25230540
-0.96921802,-0.24690080
-0.96889802,-0.23609160
-0.96857802,-0.23068710
-0.96825802,-0.21987790
-0.96793802,-0.21447330
-0.96761802,-0.19825950
-0.96729802,-0.19285490
-0.96697802,-0.18204760
-0.96665802,-0.17647760
-0.96633802,-0.15974870
-0.96601802,-0.14860870
-0.96569802,-0.12798150
-0.96537802,-0.11717240
-0.96505802,-0.10404860
-0.96473802,-0.09290859
-0.96441802,-0.07062853
-0.96409802,-0.05948851
-0.96377802,-0.04277846
-0.96345802,-0.03163843
-0.96313802,-0.01492839
-0.96281802,0.00178165
-0.96249802,0.01904086
-0.96217802,0.03624716
-0.96185802,0.04634177
-0.96153802,0.06492432
-0.96121802,0.07639519
-0.96089802,0.09360149
-0.96057802,0.11080780
-0.96025802,0.12227870
-0.95993802,0.13948490
-0.95961802,0.15095580
-0.95929802,0.16816210
-0.95897802,0.17963300
-0.95865802,0.19112310
-0.95833802,0.20259400
-0.95801802,0.21406490
-0.95769802,0.22553580
-0.95737802,0.23700660
-0.95705802,0.24847750
-0.95673802,0.26744570
-0.95641802,0.27334650
-0.95609802,0.27924730
-0.95577802,0.28514820
-0.95545802,0.28862550
-0.95513802,0.30285080
-0.95481802,0.30875160
-0.95449802,0.32347310
-0.95417802,0.32055330
-0.95385802,0.32953940
-0.95353802,0.32953940
-0.95321802,0.32953940
-0.95289802,0.33560570
-0.95257802,0.32953940
