Время,A * B
(mс),(?)

-1.00029656,0.12026500
-0.99997656,0.12875830
-0.99965656,0.13725170
-0.99933656,0.15143700
-0.99901656,0.16026110
-0.99869656,0.16274600
-0.99837656,0.17790950
-0.99805656,0.18673360
-0.99773656,0.19555780
-0.99741656,0.19996990
-0.99709656,0.20879410
-0.99677656,0.21320620
-0.99645656,0.21761820
-0.99613656,0.22203030
-0.99581656,0.22644240
-0.99549656,0.23085450
-0.99517656,0.23526660
-0.99485656,0.23526660
-0.99453656,0.23967870
-0.99421656,0.23967870
-0.99389656,0.23967870
-0.99357656,0.24409080
-0.99325656,0.23967870
-0.99293656,0.24866480
-0.99261656,0.24408720
-0.99229656,0.24408720
-0.99197656,0.23950970
-0.99165656,0.23950970
-0.99133656,0.23493220
-0.99101656,0.23035470
-0.99069656,0.23393620
-0.99037656,0.21662220
-0.99005656,0.21970740
-0.98973656,0.20288970
-0.98941656,0.19831220
-0.98909656,0.19599280
-0.98877656,0.18650700
-0.98845656,0.17702110
-0.98813656,0.16753530
-0.98781656,0.15804950
-0.98749656,0.14380470
-0.98717656,0.13431890
-0.98685656,0.12483300
-0.98653656,0.11060430
-0.98621656,0.10111840
-0.98589656,0.09163260
-0.98557656,0.07740384
-0.98525656,0.06537843
-0.98493656,0.05368923
-0.98461656,0.03471754
-0.98429656,0.02611171
-0.98397656,0.01138669
-0.98365656,-0.00333833
-0.98333656,-0.01315501
-0.98301656,-0.02788003
-0.98269656,-0.04260505
-0.98237656,-0.05733007
-0.98205656,-0.06714675
-0.98173656,-0.08187177
-0.98141656,-0.09659678
-0.98109656,-0.10641350
-0.98077656,-0.12522100
-0.98045656,-0.13095520
-0.98013656,-0.14077180
-0.97981656,-0.15551340
-0.97949656,-0.17090200
-0.97917656,-0.17514670
-0.97885656,-0.19119700
-0.97853656,-0.19478010
-0.97821656,-0.21149200
-0.97789656,-0.22163950
-0.97757656,-0.22671330
-0.97725656,-0.23178710
-0.97693656,-0.24193460
-0.97661656,-0.24700830
-0.97629656,-0.25208210
-0.97597656,-0.26553980
-0.97565656,-0.26222960
-0.97533656,-0.27601820
-0.97501656,-0.27601820
-0.97469656,-0.27237710
-0.97437656,-0.28125740
-0.97405656,-0.28125740
-0.97373656,-0.28649650
-0.97341656,-0.28649650
-0.97309656,-0.28649650
-0.97277656,-0.28125740
-0.97245656,-0.29013760
-0.97213656,-0.28473300
-0.97181656,-0.27932840
-0.97149656,-0.27392380
-0.97117656,-0.26851920
-0.97085656,-0.26311460
-0.97053656,-0.25771000
-0.97021656,-0.25230540
-0.96989656,-0.24149630
-0.96957656,-0.23609160
-0.96925656,-0.22528250
-0.96893656,-0.21987790
-0.96861656,-0.20366410
-0.96829656,-0.19825950
-0.96797656,-0.18204570
-0.96765656,-0.17123650
-0.96733656,-0.16040910
-0.96701656,-0.14419530
-0.96669656,-0.13338610
-0.96637656,-0.12632870
-0.96605656,-0.10961860
-0.96573656,-0.09847860
-0.96541656,-0.08176856
-0.96509656,-0.06505851
-0.96477656,-0.05391848
-0.96445656,-0.03720845
-0.96413656,-0.02049840
-0.96381656,-0.00378836
-0.96349656,0.00735167
-0.96317656,0.02406171
-0.96285656,0.03520174
-0.96253656,0.05748180
-0.96221656,0.07065976
-0.96189656,0.08786605
-0.96157656,0.10507230
-0.96125656,0.11654320
-0.96093656,0.13374950
-0.96061656,0.14522040
-0.96029656,0.16242670
-0.95997656,0.17389750
-0.95965656,0.18536840
-0.95933656,0.20259400
-0.95901656,0.20832950
-0.95869656,0.21980030
-0.95837656,0.23127120
-0.95805656,0.25564390
-0.95773656,0.26154480
-0.95741656,0.26744570
-0.95709656,0.27924730
-0.95677656,0.28514820
-0.95645656,0.29104910
-0.95613656,0.30285080
-0.95581656,0.30875160
-0.95549656,0.30875160
-0.95517656,0.31465240
-0.95485656,0.32953940
-0.95453656,0.32055330
-0.95421656,0.32055330
-0.95389656,0.32055330
-0.95357656,0.33560570
-0.95325656,0.32953940
-0.95293656,0.32953940
-0.95261656,0.32347310
