kHz;V
0;0.00959984
0.00596046;0.00670664
0.01192093;0.00479487
0.01788139;0.00222698
0.02384186;0.00156356
0.02980232;0.0015523
0.03576279;0.00156179
0.04172325;0.00153033
0.04768372;0.00164656
0.05364418;0.00168675
0.05960464;0.00175654
0.06556511;0.00168861
0.07152557;0.00173872
0.07748604;0.00172124
0.0834465;0.00168318
0.08940697;0.0014751
0.09536743;0.00138492
0.1013279;0.00158638
0.10728836;0.00168959
0.11324883;0.0017963
0.11920929;0.00166539
0.12516975;0.00163957
0.13113022;0.00161939
0.13709068;0.00163231
0.14305115;0.00161857
0.14901161;0.00180341
0.15497208;0.00197928
0.16093254;0.00186678
0.16689301;0.00164759
0.17285347;0.00132494
0.17881393;0.00138268
0.1847744;0.00147126
0.19073486;0.00148851
0.19669533;0.00133672
0.20265579;0.00133379
0.20861626;0.00154034
0.21457672;0.0015215
0.22053719;0.00147189
0.22649765;0.00132971
0.23245811;0.00133858
0.23841858;0.00136082
0.24437904;0.00138596
0.25033951;0.00126337
0.25629997;0.00136408
0.26226044;0.00153715
0.2682209;0.00146997
0.27418137;0.00137982
0.28014183;0.00112657
0.28610229;0.00119049
0.29206276;0.00137212
0.29802322;0.00157668
0.30398369;0.00157654
0.30994415;0.00158481
0.31590462;0.00165489
0.32186508;0.00157087
0.32782555;0.00141377
0.33378601;0.00110088
0.33974648;0.00112112
0.34570694;0.00110521
0.3516674;0.00109484
0.35762787;0.0010205
0.36358833;0.00113767
0.3695488;0.00122794
0.37550926;0.00132177
0.38146973;0.01863141
0.38743019;0.06912613
0.39339066;0.1099995
0.39935112;0.1159722
0.40531158;0.1135893
0.41127205;0.08159896
0.41723251;0.02782991
0.42319298;0.00298955
0.42915344;0.00175762
0.43511391;0.00198403
0.44107437;0.00221667
0.44703484;0.00238215
0.4529953;0.00222692
0.45895576;0.00197863
0.46491623;0.00156195
0.47087669;0.00149458
0.47683716;0.00163916
0.48279762;0.00170112
0.48875809;0.00179957
0.49471855;0.00195009
0.50067902;0.00219496
0.50663948;0.00222749
0.51259995;0.00221894
0.51856041;0.00191683
0.52452087;0.00179198
0.53048134;0.00182167
0.5364418;0.0017557
0.54240227;0.00163257
0.54836273;0.00165089
0.5543232;0.00192534
0.56028366;0.00203743
0.56624413;0.00208789
0.57220459;0.00179981
0.57816505;0.00154083
0.58412552;0.00142352
0.59008598;0.00144243
0.59604645;0.00145323
0.60200691;0.00154868
0.60796738;0.00183386
0.61392784;0.00184509
0.61988831;0.00176926
0.62584877;0.0015769
0.63180923;0.00157438
0.6377697;0.0016266
0.64373016;0.00161849
0.64969063;0.00158017
0.65565109;0.00179142
0.66161156;0.00208581
0.66757202;0.00207517
0.67353249;0.00189845
0.67949295;0.00141381
0.68545341;0.00113834
0.69141388;0.00106487
0.69737434;0.00105842
0.70333481;0.001154
0.70929527;0.00151684
0.71525574;0.00176976
0.7212162;0.00170941
0.72717667;0.00148533
0.73313713;0.00089563
0.7390976;0.00063159
0.74505806;0.00058655
0.75101852;0.00065524
0.75697899;0.00085359
0.76293945;0.00133965
0.76889992;0.00165255
0.77486038;0.00145509
0.78082085;0.01473178
0.78678131;0.06243092
0.79274178;0.1070078
0.79870224;0.1154217
0.8046627;0.1139778
0.81062317;0.08648869
0.81658363;0.03238438
0.8225441;0.00351526
0.82850456;0.00172235
0.83446503;0.00180889
0.84042549;0.00212678
0.84638596;0.00261002
0.85234642;0.00266991
0.85830688;0.00258671
0.86426735;0.00214873
0.87022781;0.00152051
0.87618828;0.00143944
0.88214874;0.00138132
0.88810921;0.00134741
0.89406967;0.00162222
0.90003014;0.00213905
