kHz;V
0;0.02902591
0.04768372;0.02042064
0.09536743;0.01514239
0.14305115;0.00679601
0.19073486;0.00332851
0.23841858;0.00287535
0.28610229;0.00194679
0.33378601;0.00075182
0.38146973;0.00024953
0.42915344;0.00017431
0.47683716;0.00066495
0.52452087;0.00098335
0.57220459;0.00136837
0.61988831;0.0014152
0.66757202;0.00108735
0.71525574;0.00082173
0.76293945;0.0004121
0.81062317;0.00020862
0.85830688;0.00048488
0.9059906;0.00085852
0.95367432;0.00174573
1.00135803;0.00220173
1.04904175;0.00215396
1.09672546;0.00203529
1.14440918;0.00120575
1.1920929;0.0001865
1.23977661;0.0002052
1.28746033;0.00101027
1.33514404;0.00249953
1.38282776;0.00318636
1.43051147;0.00337409
1.47819519;0.00303338
1.52587891;0.00165425
1.57356262;0.00054102
1.62124634;0.00024532
1.66893005;0.00028885
1.71661377;0.00077789
1.76429749;0.00119563
1.8119812;0.00154814
1.85966492;0.00167479
1.90734863;0.00130962
1.95503235;0.00087517
2.00271606;0.0004009
2.05039978;0.00007082
2.0980835;0.00022376
2.14576721;0.00094339
2.19345093;0.00195131
2.24113464;0.00236547
2.28881836;0.00232512
2.33650208;0.00188995
2.38418579;0.00078414
2.43186951;0.00037492
2.47955322;0.00028709
2.52723694;0.00125396
2.57492065;0.00291085
2.62260437;0.00349606
2.67028809;0.00352597
2.7179718;0.00291982
2.76565552;0.00114908
2.81333923;0.00015398
2.86102295;0.00035603
2.90870667;0.00064269
2.95639038;0.00082202
3.0040741;0.00084905
3.05175781;0.00103293
3.09944153;0.00094473
3.14712524;0.00073605
3.19480896;0.0006299
3.24249268;0.0002343
3.29017639;0.00034279
3.33786011;0.00066819
3.38554382;0.00119992
3.43322754;0.00210723
3.48091125;0.00231647
3.52859497;0.00249461
3.57627869;0.0021802
3.6239624;0.00125216
3.67164612;0.00049903
3.71932983;0.0008904
3.76701355;0.00243644
3.81469727;0.00384962
3.86238098;0.00405945
3.9100647;0.00414243
3.95774841;0.00305215
4.00543213;0.00118657
4.05311584;0.00027717
4.10079956;0.00031702
4.14848328;0.00066122
4.19616699;0.00089357
4.24385071;0.00098863
4.29153442;0.00111323
4.33921814;0.00094001
4.38690186;0.00088818
4.43458557;0.00079306
4.48226929;0.00042361
4.529953;0.00017022
4.57763672;0.00067034
4.62532043;0.00164079
4.67300415;0.00225098
4.72068787;0.00225854
4.76837158;0.00193149
4.8160553;0.00119484
4.86373901;0.00008636
4.91142273;0.00049755
4.95910645;0.00137674
5.00679016;0.00400166
5.05447388;0.00559907
5.10215759;0.00588635
5.14984131;0.00551026
5.19752502;0.00337966
5.24520874;0.00107559
5.29289246;0.0004547
5.34057617;0.00044052
5.38825989;0.0005398
5.4359436;0.00064436
5.48362732;0.00090647
5.53131104;0.00111349
5.57899475;0.00095602
5.62667847;0.00079411
5.67436218;0.0006138
5.7220459;0.00030024
5.76972961;0.0004286
5.81741333;0.00088936
5.86509705;0.00156514
5.91278076;0.00188197
5.96046448;0.00183596
6.00814819;0.001623
6.05583191;0.00091742
6.10351563;0.00011629
6.15119934;0.00063099
6.19888306;0.0030083
6.24656677;0.00632926
6.29425049;0.00742347
6.3419342;0.00746329
6.38961792;0.00658044
6.43730164;0.00345619
6.48498535;0.0010757
6.53266907;0.0005689
6.58035278;0.00056705
6.6280365;0.00112033
6.67572021;0.00147554
6.72340393;0.00179167
6.77108765;0.00171771
6.81877136;0.00137993
6.86645508;0.00090356
6.91413879;0.00038313
6.96182251;0.00052512
7.00950623;0.00091498
7.05718994;0.00154379
7.10487366;0.0021177
7.15255737;0.00218671
7.20024109;0.00196342
7.2479248;0.00162602
7.29560852;0.00073312
7.34329224;0.00009946
7.39097595;0.001325
7.43865967;0.00584895
7.48634338;0.01045806
7.5340271;0.01146897
7.58171082;0.01154902
7.62939453;0.00904239
7.67707825;0.00381988
7.72476196;0.0008602
7.77244568;0.00048221
7.82012939;0.00084649
7.86781311;0.00115747
7.91549683;0.0015322
7.96318054;0.00162654
8.01086426;0.00149986
8.05854797;0.00095033
8.10623169;0.00063415
8.15391541;0.00016275
8.20159912;0.00032774
8.24928284;0.00083173
8.29696655;0.00119686
8.34465027;0.00160147
8.39233398;0.00164407
8.4400177;0.00148147
8.48770142;0.00109228
8.53538513;0.00017327
8.58306885;0.00036332
8.63075256;0.00416812
8.67843628;0.01451058
8.72612;0.02149383
8.77380371;0.02269838
8.82148743;0.02198605
8.86917114;0.01518911
8.91685486;0.00481097
8.96453857;0.00072059
9.01222229;0.00059473
9.05990601;0.00107034
9.10758972;0.00179814
9.15527344;0.00163029
9.20295715;0.00186237
9.25064087;0.00105474
9.29832458;0.00080959
9.3460083;0.00015393
9.39369202;0.00080632
9.44137573;0.00104339
9.48905945;0.00171559
9.53674316;0.00199817
9.58442688;0.00252079
9.6321106;0.00181479
9.67979431;0.00188527
9.72747803;0.00096179
9.77516174;0.00158902
9.82284546;0.07479272
9.87052917;0.5611046
9.91821289;1.402443
9.96589661;1.794216
10.01358032;1.810739
10.06126404;1.658353
10.10894775;0.9369484
10.15663147;0.2168926
10.20431519;0.01153191
10.2519989;0.00127121
10.29968262;0.00140584
10.34736633;0.00230515
10.39505005;0.00200014
10.44273376;0.00195409
10.49041748;0.00126857
10.5381012;0.0007988
10.58578491;0.00060778
10.63346863;0.00008078
10.68115234;0.00044249
