kHz;V
0;0.02513014
0.02384186;0.01693911
0.04768372;0.01049168
0.07152557;0.00216533
0.09536743;0.00176423
0.11920929;0.00167578
0.14305115;0.00045116
0.16689301;0.00092214
0.19073486;0.00133671
0.21457672;0.00132754
0.23841858;0.00079975
0.26226044;0.00029365
0.28610229;0.00024305
0.30994415;0.0006789
0.33378601;0.00087805
0.35762787;0.00089235
0.38146973;0.00062419
0.40531158;0.00019371
0.42915344;0.00036346
0.4529953;0.00089332
0.47683716;0.00166938
0.50067902;0.00197099
0.52452087;0.00106289
0.54836273;0.00546504
0.57220459;0.01685312
0.59604645;0.02263629
0.61988831;0.02319947
0.64373016;0.02186939
0.66757202;0.0135927
0.69141388;0.00475636
0.71525574;0.00218028
0.7390976;0.00190678
0.76293945;0.0011101
0.78678131;0.00033019
0.81062317;0.00021157
0.83446503;0.00050986
0.85830688;0.00080962
0.88214874;0.00095914
0.9059906;0.00092795
0.92983246;0.00063762
0.95367432;0.00019378
0.97751617;0.00019775
1.00135803;0.0009209
1.02519989;0.00127812
1.04904175;0.00121344
1.07288361;0.00061024
1.09672546;0.00068587
1.12056732;0.00137814
1.14440918;0.00150516
1.16825104;0.00132498
1.1920929;0.00064197
1.21593475;0.00018857
1.23977661;0.00017418
1.26361847;0.00130206
1.28746033;0.00259372
1.31130219;0.00293081
1.33514404;0.00271233
1.3589859;0.00151408
1.38282776;0.00054854
1.40666962;0.00143437
1.43051147;0.00150349
1.45435333;0.00099962
1.47819519;0.00033004
1.50203705;0.00036708
1.52587891;0.0005458
1.54972076;0.00060223
1.57356262;0.00051574
1.59740448;0.00028328
1.62124634;0.00021691
1.6450882;0.00045089
1.66893005;0.00059148
1.69277191;0.00082742
1.71661377;0.00108116
1.74045563;0.0010223
1.76429749;0.00022801
1.78813934;0.00342861
1.8119812;0.00677459
1.83582306;0.00755969
1.85966492;0.00791448
1.88350677;0.00729957
1.90734863;0.00485369
1.93119049;0.00335642
1.95503235;0.00321797
1.97887421;0.00243407
2.00271606;0.00098193
2.02655792;0.0002388
2.05039978;0.00036387
2.07424164;0.00085207
2.0980835;0.00107499
2.12192535;0.00102464
2.14576721;0.00080266
2.16960907;0.00022443
2.19345093;0.00028129
2.21729279;0.00067734
2.24113464;0.00106483
2.2649765;0.00098971
2.28881836;0.00063384
2.31266022;0.00033295
2.33650208;0.00130983
2.36034393;0.00160868
2.38418579;0.00149123
2.40802765;0.00093484
2.43186951;0.00026467
2.45571136;0.00008026
2.47955322;0.00093803
2.50339508;0.00295502
2.52723694;0.00410343
2.5510788;0.0041608
2.57492065;0.00343197
2.59876251;0.00120705
2.62260437;0.00134244
2.64644623;0.00189447
2.67028809;0.0016292
2.69412994;0.00061466
2.7179718;0.0003726
2.74181366;0.00059625
2.76565552;0.00080018
2.78949738;0.00078317
2.81333923;0.00066806
2.83718109;0.00049049
2.86102295;0.00038835
2.88486481;0.00057091
2.90870667;0.00093443
2.93254852;0.00131418
2.95639038;0.00128079
2.98023224;0.00083097
3.0040741;0.00075089
3.02791595;0.00330676
3.05175781;0.00454086
3.07559967;0.00491427
3.09944153;0.00600087
3.12328339;0.00643599
3.14712524;0.00563293
3.1709671;0.00531003
3.19480896;0.00469343
3.21865082;0.00249853
3.24249268;0.00081911
3.26633453;0.00039032
3.29017639;0.0003334
3.31401825;0.00077025
3.33786011;0.00097131
3.36170197;0.00104095
3.38554382;0.00065473
3.40938568;0.00010922
3.43322754;0.00040572
3.4570694;0.00074981
3.48091125;0.00090333
3.50475311;0.00070717
3.52859497;0.00018116
3.55243683;0.0008192
3.57627869;0.00125923
3.60012054;0.00129569
3.6239624;0.00094111
3.64780426;0.00024825
3.67164612;0.00031714
3.69548798;0.00092069
3.71932983;0.00422723
3.74317169;0.00756117
3.76701355;0.00828836
3.79085541;0.00798425
3.81469727;0.0053951
3.83853912;0.00104641
3.86238098;0.00154445
3.88622284;0.00178456
3.9100647;0.00092773
3.93390656;0.00028278
3.95774841;0.00081008
3.98159027;0.00087528
4.00543213;0.00081551
4.02927399;0.00046625
4.05311584;0.00041526
4.0769577;0.00030815
4.10079956;0.00045762
4.12464142;0.00068737
4.14848328;0.0009629
4.17232513;0.00120395
4.19616699;0.00102288
4.22000885;0.00049109
4.24385071;0.00126844
4.26769257;0.00280631
4.29153442;0.00335679
4.31537628;0.00625761
4.33921814;0.01249877
4.36306;0.01620798
4.38690186;0.01603525
4.41074371;0.01551438
4.43458557;0.01034119
4.45842743;0.00318783
4.48226929;0.00009185
4.50611115;0.00044492
4.529953;0.00114261
4.55379486;0.00118103
4.57763672;0.00119378
4.60147858;0.00050861
4.62532043;0.0001083
4.64916229;0.00086335
4.67300415;0.00069714
4.69684601;0.00083354
4.72068787;0.0004555
4.74452972;0.00026671
4.76837158;0.00037922
4.79221344;0.00126717
4.8160553;0.00099722
4.83989716;0.00126575
4.86373901;0.00056805
4.88758087;0.00102244
4.91142273;0.05285272
4.93526459;0.3969658
4.95910645;0.9924309
4.9829483;1.269846
5.00679016;1.281587
5.03063202;1.172966
5.05447388;0.6612473
5.07831573;0.1512126
5.10215759;0.00614363
5.12599945;0.0025129
5.14984131;0.00054091
5.17368317;0.00032233
5.19752502;0.00099743
5.22136688;0.00089611
5.24520874;0.00095593
5.2690506;0.00073136
5.29289246;0.00073238
5.31673431;0.00050235
5.34057617;0.00064279
5.36441803;0.00071939
5.38825989;0.00108917
5.41210175;0.0008815
5.4359436;0.00058031
5.45978546;0.0005258
5.48362732;0.00199456
5.50746918;0.00268555
5.53131104;0.00146985
5.55515289;0.00510811
5.57899475;0.01344358
5.60283661;0.01642536
5.62667847;0.01659578
5.65052032;0.01380204
5.67436218;0.00618376
5.69820404;0.00077311
