kHz;V
0;0.02311466
0.00596046;0.01564057
0.01192093;0.01041224
0.01788139;0.0032699
0.02384186;0.00048311
0.02980232;0.0020601
0.03576279;0.00236735
0.04172325;0.00198428
0.04768372;0.00177733
0.05364418;0.00107273
0.05960464;0.00063117
0.06556511;0.00130627
0.07152557;0.00221196
0.07748604;0.00242109
0.0834465;0.00191853
0.08940697;0.0011332
0.09536743;0.00069624
0.1013279;0.00119763
0.10728836;0.00181037
0.11324883;0.00219104
0.11920929;0.00247369
0.12516975;0.00179058
0.13113022;0.00066859
0.13709068;0.00091968
0.14305115;0.00211932
0.14901161;0.00240152
0.15497208;0.00240596
0.16093254;0.00260722
0.16689301;0.00157368
0.17285347;0.00049079
0.17881393;0.00112263
0.1847744;0.00219685
0.19073486;0.00206842
0.19669533;0.00184473
0.20265579;0.00171086
0.20861626;0.00086484
0.21457672;0.0005729
0.22053719;0.00151456
0.22649765;0.00230226
0.23245811;0.00217167
0.23841858;0.00164812
0.24437904;0.00101112
0.25033951;0.00060181
0.25629997;0.00110837
0.26226044;0.00177899
0.2682209;0.00230168
0.27418137;0.00231611
0.28014183;0.00142847
0.28610229;0.00058243
0.29206276;0.00109656
0.29802322;0.00202506
0.30398369;0.00217833
0.30994415;0.00247898
0.31590462;0.0024263
0.32186508;0.00111883
0.32782555;0.00044582
0.33378601;0.00130935
0.33974648;0.00191915
0.34570694;0.00164242
0.3516674;0.00172393
0.35762787;0.00151809
0.36358833;0.00061411
0.3695488;0.00068948
0.37550926;0.00182426
0.38146973;0.00234713
0.38743019;0.00199572
0.39339066;0.00167067
0.39935112;0.00106669
0.40531158;0.00068956
0.41127205;0.00121567
0.41723251;0.00204223
0.42319298;0.00245179
0.42915344;0.00214528
0.43511391;0.0012001
0.44107437;0.00067201
0.44703484;0.00123357
0.4529953;0.00199145
0.45895576;0.00220252
0.46491623;0.00262465
0.47087669;0.00204307
0.47683716;0.00305034
0.48279762;0.03484328
0.48875809;0.1010235
0.49471855;0.1407818
0.50067902;0.1440712
0.50663948;0.136448
0.51259995;0.08601933
0.51856041;0.02386133
0.52452087;0.00104905
0.53048134;0.00200392
0.5364418;0.00209414
0.54240227;0.00175314
0.54836273;0.00157405
0.5543232;0.00091025
0.56028366;0.00061974
0.56624413;0.00140099
0.57220459;0.00226323
0.57816505;0.00234927
0.58412552;0.00179389
0.59008598;0.00104525
0.59604645;0.00072437
0.60200691;0.0013246
0.60796738;0.00195516
0.61392784;0.00236962
0.61988831;0.00256938
0.62584877;0.00172379
0.63180923;0.00067877
0.6377697;0.00129062
0.64373016;0.00276518
0.64969063;0.00308016
0.65565109;0.00317863
0.66161156;0.00322356
0.66757202;0.00175272
0.67353249;0.00049856
0.67949295;0.00108691
0.68545341;0.00190867
0.69141388;0.00165017
0.69737434;0.00151301
0.70333481;0.00140395
0.70929527;0.00066021
0.71525574;0.00058216
0.7212162;0.00158714
0.72717667;0.00225304
0.73313713;0.00202199
0.7390976;0.00151595
0.74505806;0.00091605
0.75101852;0.00061221
0.75697899;0.0012099
0.76293945;0.00190312
0.76889992;0.00240976
0.77486038;0.00229368
0.78082085;0.00133569
0.78678131;0.00061381
0.79274178;0.00135861
0.79870224;0.00233439
0.8046627;0.00251871
0.81062317;0.00286611
0.81658363;0.0025989
0.8225441;0.00107369
0.82850456;0.00036657
0.83446503;0.00094751
0.84042549;0.00118831
0.84638596;0.00088594
0.85234642;0.00106542
0.85830688;0.00096247
0.86426735;0.00038252
0.87022781;0.00071789
0.87618828;0.00183426
0.88214874;0.00217873
0.88810921;0.00180284
0.89406967;0.00152276
0.90003014;0.00094839
0.9059906;0.00068719
0.91195107;0.00130886
0.91791153;0.00214197
0.92387199;0.00245896
0.92983246;0.00204779
0.93579292;0.00110599
0.94175339;0.00072216
0.94771385;0.0014131
0.95367432;0.00218979
0.95963478;0.00242973
0.96559525;0.00283458
0.97155571;0.00197806
0.97751617;0.00454468
0.98347664;0.04105874
0.9894371;0.1076321
0.99539757;0.1416877
1.00135803;0.1436001
1.0073185;0.1329179
1.01327896;0.07795977
1.01923943;0.01922023
1.02519989;0.00049232
1.03116035;0.00190338
1.03712082;0.00179365
1.04308128;0.00153186
1.04904175;0.00136364
1.05500221;0.00076826
1.06096268;0.00061931
1.06692314;0.00149525
1.07288361;0.00228084
1.07884407;0.00225342
1.08480453;0.00165829
1.090765;0.00096732
1.09672546;0.00076217
1.10268593;0.00145445
1.10864639;0.00209464
1.11460686;0.00253541
1.12056732;0.00262303
1.12652779;0.00163882
1.13248825;0.000721
1.13844872;0.00173335
1.14440918;0.00343647
1.15036964;0.00376045
1.15633011;0.00394371
1.16229057;0.00375802
1.16825104;0.00184556
1.1742115;0.00047759
1.18017197;0.00100594
1.18613243;0.00156999
1.1920929;0.00123087
1.19805336;0.00118665
1.20401382;0.00110764
1.20997429;0.00048582
1.21593475;0.00060799
1.22189522;0.00163879
1.22785568;0.00217049
1.23381615;0.00185585
1.23977661;0.00138578
1.24573708;0.0008239
1.25169754;0.00063597
1.257658;0.00130821
1.26361847;0.00202293
1.26957893;0.00248692
1.2755394;0.00224225
1.28149986;0.00123718
1.28746033;0.00067539
1.29342079;0.00163915
1.29938126;0.00264202
1.30534172;0.00285608
1.31130219;0.00322739
1.31726265;0.00270539
1.32322311;0.00099874
1.32918358;0.00023939
1.33514404;0.00050034
1.34110451;0.00042548
1.34706497;0.00016952
1.35302544;0.00042724
1.3589859;0.00047315
1.36494637;0.00021029
1.37090683;0.00075488
1.37686729;0.00180705
1.38282776;0.00198291
1.38878822;0.00160704
1.39474869;0.00137711
1.40070915;0.00083547
1.40666962;0.00069804
1.41263008;0.00139999
1.41859055;0.00222381
