date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
(YYYY-MM-DD hh:mm:ss)	P309: ActualSpd (Hz)	P316: DrvPower (W)	P740: Pressure (mbar)	P740: Pressure (mbar)
2019-03-25, 15:07:10	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:12	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:14	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:16	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:18	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:20	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:22	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:24	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:26	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:28	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:30	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:32	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:34	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:36	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:38	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:40	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:42	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:44	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:46	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:48	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:50	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:52	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:54	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:56	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:07:58	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:08:00	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:08:02	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:08:04	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:08:06	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:08:08	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:08:10	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:08:12	0 Hz	0 W	3,3E0 mbar	3,1E0 mbar
2019-03-25, 15:08:14	0 Hz	0 W	3,3E0 mbar	3,1E0 mbar
2019-03-25, 15:08:16	0 Hz	0 W	3,3E0 mbar	3,1E0 mbar
2019-03-25, 15:08:18	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:08:20	0 Hz	0 W	3,3E0 mbar	3,1E0 mbar
2019-03-25, 15:08:22	0 Hz	0 W	3,3E0 mbar	3,1E0 mbar
2019-03-25, 15:08:24	0 Hz	0 W	3,3E0 mbar	3,1E0 mbar
2019-03-25, 15:08:26	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:08:28	0 Hz	0 W	3,3E0 mbar	3,1E0 mbar
2019-03-25, 15:08:30	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:08:32	0 Hz	0 W	3,3E0 mbar	3,1E0 mbar
2019-03-25, 15:08:34	0 Hz	0 W	3,3E0 mbar	3,1E0 mbar
2019-03-25, 15:08:36	0 Hz	0 W	3,3E0 mbar	3,1E0 mbar
2019-03-25, 15:08:38	0 Hz	0 W	3,3E0 mbar	3,1E0 mbar
2019-03-25, 15:08:40	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:08:42	0 Hz	0 W	3,3E0 mbar	3,1E0 mbar
2019-03-25, 15:08:44	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:08:46	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:08:48	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:08:50	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:08:52	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:08:54	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:08:56	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:08:58	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:00	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:02	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:04	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:06	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:08	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:10	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:12	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:14	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:16	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:18	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:20	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:22	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:24	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:26	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:28	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:30	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:32	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:34	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:36	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:38	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:40	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:42	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:44	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:46	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:48	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:50	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:52	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:54	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:56	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:09:58	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:00	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:02	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:04	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:06	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:08	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:10	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:12	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:14	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:16	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:18	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:20	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:22	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:24	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:26	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:28	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:30	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:32	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:34	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:36	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:38	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:40	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:42	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:44	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:46	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:48	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:50	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:52	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:54	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:56	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:10:58	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:00	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:02	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:04	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:06	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:08	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:10	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:12	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:14	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:16	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:18	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:20	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:22	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:24	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:26	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:28	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:30	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:32	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:34	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:36	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:38	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:40	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:42	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:44	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:46	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:48	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:50	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:52	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:54	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:56	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:11:58	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:00	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:02	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:04	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:06	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:08	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:10	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:12	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:14	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:16	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:18	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:20	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:22	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:24	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:26	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:28	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:30	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:32	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:34	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:36	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:38	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:40	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:42	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:44	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:46	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:48	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:50	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:52	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:54	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:56	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:12:58	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:00	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:02	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:04	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:06	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:08	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:10	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:12	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:14	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:16	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:18	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:20	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:22	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:24	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:26	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:28	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:30	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:32	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:34	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:36	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:38	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:40	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:42	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:44	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:46	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:48	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:50	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:52	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:54	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:56	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:13:58	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:00	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:02	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:04	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:06	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:08	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:10	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:12	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:14	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:16	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:18	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:20	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:22	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:24	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:26	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:28	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:30	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:32	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:34	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:36	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:38	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:40	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:42	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:44	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:46	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:48	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:50	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:52	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:54	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:56	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:14:58	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:00	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:02	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:04	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:06	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:08	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:10	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:12	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:14	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:16	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:18	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:20	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:22	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:24	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:26	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:28	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:30	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:32	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:34	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:36	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:38	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:40	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:42	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:44	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:46	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:48	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:50	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:52	0 Hz	0 W	3,3E0 mbar	3,1E0 mbar
2019-03-25, 15:15:54	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:56	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:15:58	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:00	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:02	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:04	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:06	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:08	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:10	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:12	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:14	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:16	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:18	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:20	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:22	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:24	0 Hz	0 W	3,3E0 mbar	3,1E0 mbar
2019-03-25, 15:16:26	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:28	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:30	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:32	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:34	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:36	0 Hz	0 W	3,3E0 mbar	3,1E0 mbar
2019-03-25, 15:16:38	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:40	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:42	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:44	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:46	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:48	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:50	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:52	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:54	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:56	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:16:58	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:17:00	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:17:02	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:17:04	0 Hz	0 W	3,4E0 mbar	3,1E0 mbar
2019-03-25, 15:17:06	0 Hz	0 W	3,4E0 mbar	3,2E0 mbar
2019-03-25, 15:17:08	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2019-03-25, 15:17:10	0 Hz	0 W	4,5E0 mbar	4,1E0 mbar
2019-03-25, 15:17:12	0 Hz	0 W	5,4E0 mbar	4,9E0 mbar
2019-03-25, 15:17:14	0 Hz	0 W	6,3E0 mbar	5,9E0 mbar
2019-03-25, 15:17:16	0 Hz	0 W	7,7E0 mbar	8,2E0 mbar
2019-03-25, 15:17:18	0 Hz	0 W	1,4E1 mbar	1,2E1 mbar
2019-03-25, 15:17:20	0 Hz	0 W	2,9E1 mbar	2,2E1 mbar
2019-03-25, 15:17:22	0 Hz	0 W	5,5E1 mbar	3,5E1 mbar
2019-03-25, 15:17:24	0 Hz	0 W	1,1E2 mbar	5,7E1 mbar
2019-03-25, 15:17:26	0 Hz	0 W	5E2 mbar	1,4E2 mbar
2019-03-25, 15:17:28	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2019-03-25, 15:17:30	0 Hz	0 W	1E3 mbar	2,1E2 mbar
2019-03-25, 15:17:32	0 Hz	0 W	1E3 mbar	2,5E2 mbar
2019-03-25, 15:17:34	0 Hz	0 W	1E3 mbar	3,1E2 mbar
2019-03-25, 15:17:36	0 Hz	0 W	1E3 mbar	3,4E2 mbar
2019-03-25, 15:17:38	0 Hz	0 W	1E3 mbar	3,2E2 mbar
