DL;IDL;DY;DDY
0.00002116;47.2681947963483;0.28940379403794;2.8940379403794
0.00003146;31.7866257689728;0.191869918699187;1.91869918699187
0.00006292;15.8933128844864;0.167886178861789;1.67886178861789
0.00012584;7.94665644223699;0.047967479674797;0.47967479674797
0.00016589;6.02793006808786;0.033577235772358;0.33577235772358
