Время,A * B
(mс),(?)

-1.00031996,-0.34480530
-0.99999996,-0.31634710
-0.99967996,-0.29263300
-0.99935996,-0.26064820
-0.99903996,-0.23660330
-0.99871996,-0.20053600
-0.99839996,-0.17649110
-0.99807996,-0.13849170
-0.99775996,-0.10292060
-0.99743996,-0.07920653
-0.99711996,-0.04363545
-0.99679996,0.00373974
-0.99647996,0.02750671
-0.99615996,0.06307779
-0.99583996,0.08679184
-0.99551996,0.12236290
-0.99519996,0.15573060
-0.99487996,0.19080550
-0.99455996,0.22588030
-0.99423996,0.23757190
-0.99391996,0.27650420
-0.99359996,0.29602990
-0.99327996,0.33110480
-0.99295996,0.36617960
-0.99263996,0.38960220
-0.99231996,0.41298540
-0.99199996,0.43636860
-0.99167996,0.45975180
-0.99135996,0.47144340
-0.99103996,0.49482660
-0.99071996,0.51820980
-0.99039996,0.52240420
-0.99007996,0.55328460
-0.98975996,0.55698280
-0.98943996,0.58003510
-0.98911996,0.59156130
-0.98879996,0.60005100
-0.98847996,0.61174270
-0.98815996,0.62343430
-0.98783996,0.62613990
-0.98751996,0.62613990
-0.98719996,0.62613990
-0.98687996,0.63766610
-0.98655996,0.63766610
-0.98623996,0.62613990
-0.98591996,0.61461370
-0.98559996,0.61461370
-0.98527996,0.61461370
-0.98495996,0.60308750
-0.98463996,0.60308750
-0.98431996,0.59156130
-0.98399996,0.56850890
-0.98367996,0.55698280
-0.98335996,0.54545650
-0.98303996,0.52240420
-0.98271996,0.50354610
-0.98239996,0.49218530
-0.98207996,0.47629940
-0.98175996,0.45324700
-0.98143996,0.41866840
-0.98111996,0.40129910
-0.98079996,0.36717860
-0.98047996,0.34445700
-0.98015996,0.32173550
-0.97983996,0.28765320
-0.97951996,0.26493160
-0.97919996,0.23084930
-0.97887996,0.20812780
-0.97855996,0.17404550
-0.97823996,0.15132390
-0.97791996,0.12860240
-0.97759996,0.08315931
-0.97727996,0.06043777
-0.97695996,0.02635546
-0.97663996,-0.00772685
-0.97631996,-0.04180916
-0.97599996,-0.07478645
-0.97567996,-0.09861302
-0.97535996,-0.13269530
-0.97503996,-0.16677770
-0.97471996,-0.18949920
-0.97439996,-0.22358150
-0.97407996,-0.25391210
-0.97375996,-0.27630280
-0.97343996,-0.31446770
-0.97311996,-0.33227950
-0.97279996,-0.35470800
-0.97247996,-0.37709860
-0.97215996,-0.39948930
-0.97183996,-0.43307540
-0.97151996,-0.44427080
-0.97119996,-0.46666150
-0.97087996,-0.48905210
-0.97055996,-0.50024750
-0.97023996,-0.52263820
-0.96991996,-0.52594590
-0.96959996,-0.54502890
-0.96927996,-0.55903570
-0.96895996,-0.55903570
-0.96863996,-0.57006560
-0.96831996,-0.58109550
-0.96799996,-0.58109550
-0.96767996,-0.59212550
-0.96735996,-0.59212550
-0.96703996,-0.60315540
-0.96671996,-0.59212550
-0.96639996,-0.60315540
-0.96607996,-0.59212550
-0.96575996,-0.59212550
-0.96543996,-0.58109550
-0.96511996,-0.58109550
-0.96479996,-0.57006560
-0.96447996,-0.55903570
-0.96415996,-0.54800580
-0.96383996,-0.53697580
-0.96351996,-0.52594590
-0.96319996,-0.50719360
-0.96287996,-0.49285610
-0.96255996,-0.47460000
-0.96223996,-0.45287100
-0.96191996,-0.43114200
-0.96159996,-0.40941300
-0.96127996,-0.38768390
-0.96095996,-0.36595490
-0.96063996,-0.34422590
-0.96031996,-0.31159570
-0.95999996,-0.28986670
-0.95967996,-0.26813770
-0.95935996,-0.23554410
-0.95903996,-0.21381510
-0.95871996,-0.18122160
-0.95839996,-0.14862800
-0.95807996,-0.12689900
-0.95775996,-0.09430545
-0.95743996,-0.06171191
-0.95711996,-0.03998288
-0.95679996,-0.00727683
-0.95647996,0.02520421
-0.95615996,0.05779776
-0.95583996,0.07952679
-0.95551996,0.11041320
-0.95519996,0.14251050
-0.95487996,0.17730740
-0.95455996,0.20670510
-0.95423996,0.22810330
-0.95391996,0.24950150
-0.95359996,0.28159880
-0.95327996,0.30299700
-0.95295996,0.33509430
