0.2	0.016	0.1	0.049689440993789	0.001552795031056	0
0.6	0.047	0.3	0.145962732919255	0.001552795031056	0
1	0.075	0.5	0.232919254658385	0.001552795031056	0
1.4	0.107	0.7	0.332298136645963	0.001552795031056	0
1.8	0.139	0.9	0.43167701863354	0.001552795031056	0
2	0.153	1	0.475155279503106	0.001552795031056	0
