0.26	-0.115886	0.01	0.002536
0.3	-0.133915	0.01	0.002577
0.4	-0.180635	0.01	0.004027
0.5	-0.227113	0.01	0.004671
0.6	-0.27155	0.01	0.00519
0.7	-0.311602	0.01	0.009988
0.8	-0.361955	0.01	0.007837
0.9	-0.408717	0.01	0.007867
1	-0.453464	0.01	0.009807
