Время,A * B
(mс),(?)

-1.00016093,-0.01562830
-0.99984093,-0.02836830
-0.99952093,-0.03686163
-0.99920093,-0.04960163
-0.99888093,-0.06234163
-0.99856093,-0.07083496
-0.99824093,-0.08683040
-0.99792093,-0.10006670
-0.99760093,-0.10889080
-0.99728093,-0.12212710
-0.99696093,-0.13095120
-0.99664093,-0.13979030
-0.99632093,-0.14861440
-0.99600093,-0.16185070
-0.99568093,-0.17067490
-0.99536093,-0.17949900
-0.99504093,-0.18391110
-0.99472093,-0.19273530
-0.99440093,-0.19714740
-0.99408093,-0.20597150
-0.99376093,-0.21038360
-0.99344093,-0.21479570
-0.99312093,-0.22361980
-0.99280093,-0.22361980
-0.99248093,-0.23244400
-0.99216093,-0.23244400
-0.99184093,-0.23685610
-0.99152093,-0.23685610
-0.99120093,-0.23685610
-0.99088093,-0.25031390
-0.99056093,-0.24126820
-0.99024093,-0.23685610
-0.98992093,-0.23685610
-0.98960093,-0.24573640
-0.98928093,-0.24115890
-0.98896093,-0.24115890
-0.98864093,-0.23658140
-0.98832093,-0.23200390
-0.98800093,-0.22742640
-0.98768093,-0.22284890
-0.98736093,-0.21827140
-0.98704093,-0.21667330
-0.98672093,-0.21193030
-0.98640093,-0.20244450
-0.98608093,-0.19770160
-0.98576093,-0.18821570
-0.98544093,-0.17872990
-0.98512093,-0.16450110
-0.98480093,-0.14960880
-0.98448093,-0.14552940
-0.98416093,-0.13602760
-0.98384093,-0.12654180
-0.98352093,-0.11231300
-0.98320093,-0.10282720
-0.98288093,-0.09168845
-0.98256093,-0.07911257
-0.98224093,-0.06714675
-0.98192093,-0.05242173
-0.98160093,-0.04260505
-0.98128093,-0.02788003
-0.98096093,-0.01271167
-0.98064093,0.00151710
-0.98032093,0.01574586
-0.98000093,0.02523170
-0.97968093,0.04083673
-0.97936093,0.05556174
-0.97904093,0.07028677
-0.97872093,0.08010344
-0.97840093,0.09482846
-0.97808093,0.10464510
-0.97776093,0.11446180
-0.97744093,0.12918680
-0.97712093,0.13900350
-0.97680093,0.15372850
-0.97648093,0.16356170
-0.97616093,0.17337840
-0.97584093,0.18319510
-0.97552093,0.19301180
-0.97520093,0.20282850
-0.97488093,0.21264510
-0.97456093,0.21755350
-0.97424093,0.22737020
-0.97392093,0.23227850
-0.97360093,0.23718680
-0.97328093,0.24700350
-0.97296093,0.26040170
-0.97264093,0.26547550
-0.97232093,0.26547550
-0.97200093,0.27054920
-0.97168093,0.27562300
-0.97136093,0.27562300
-0.97104093,0.28069670
-0.97072093,0.28069670
-0.97040093,0.28069670
-0.97008093,0.27562300
-0.96976093,0.27562300
-0.96944093,0.27054920
-0.96912093,0.27054920
-0.96880093,0.26547550
-0.96848093,0.26889150
-0.96816093,0.25532790
-0.96784093,0.25025420
-0.96752093,0.25317400
-0.96720093,0.24010670
-0.96688093,0.22995910
-0.96656093,0.23221730
-0.96624093,0.22173890
-0.96592093,0.21126050
-0.96560093,0.20602140
-0.96528093,0.19030380
-0.96496093,0.19090780
-0.96464093,0.17467580
-0.96432093,0.16386660
-0.96400093,0.14765280
-0.96368093,0.13684360
-0.96336093,0.12603440
-0.96304093,0.10982060
-0.96272093,0.09360687
-0.96240093,0.08279767
-0.96208093,0.06658389
-0.96176093,0.05037010
-0.96144093,0.03956091
-0.96112093,0.02334712
-0.96080093,0.00713334
-0.96048093,-0.00908045
-0.96016093,-0.02049840
-0.95984093,-0.03720845
-0.95952093,-0.05231721
-0.95920093,-0.06312640
-0.95888093,-0.07934019
-0.95856093,-0.09847860
-0.95824093,-0.11518860
-0.95792093,-0.12257700
-0.95760093,-0.13338610
-0.95728093,-0.15417870
-0.95696093,-0.16531880
-0.95664093,-0.18204760
-0.95632093,-0.18761760
-0.95600093,-0.19875760
-0.95568093,-0.21546770
-0.95536093,-0.22103770
-0.95504093,-0.23774770
-0.95472093,-0.24331770
-0.95440093,-0.24888770
-0.95408093,-0.26002780
-0.95376093,-0.26559780
-0.95344093,-0.27116780
-0.95312093,-0.28230780
