Время,A * B
(mс),(?)

-1.00004079,0.04807168
-0.99972079,0.03533169
-0.99940079,0.02259169
-0.99908079,0.01409836
-0.99876079,0.00135836
-0.99844079,-0.01138164
-0.99812079,-0.01987497
-0.99780079,-0.03261496
-0.99748079,-0.04535496
-0.99716079,-0.05384829
-0.99684079,-0.06918207
-0.99652079,-0.07932828
-0.99620079,-0.08782162
-0.99588079,-0.10447870
-0.99556079,-0.11330290
-0.99524079,-0.12653920
-0.99492079,-0.13537820
-0.99460079,-0.14420240
-0.99428079,-0.15302650
-0.99396079,-0.16185070
-0.99364079,-0.17508690
-0.99332079,-0.17949900
-0.99300079,-0.18832320
-0.99268079,-0.19714740
-0.99236079,-0.20155940
-0.99204079,-0.21038360
-0.99172079,-0.21479570
-0.99140079,-0.21920780
-0.99108079,-0.22361980
-0.99076079,-0.22803190
-0.99044079,-0.23244400
-0.99012079,-0.23244400
-0.98980079,-0.24573640
-0.98948079,-0.24573640
-0.98916079,-0.23685610
-0.98884079,-0.25031390
-0.98852079,-0.25031390
-0.98820079,-0.23685610
-0.98788079,-0.25031390
-0.98756079,-0.24115890
-0.98724079,-0.24115890
-0.98692079,-0.23658140
-0.98660079,-0.23658140
-0.98628079,-0.23200390
-0.98596079,-0.22742640
-0.98564079,-0.21827140
-0.98532079,-0.22141620
-0.98500079,-0.21667330
-0.98468079,-0.20718740
-0.98436079,-0.19770160
-0.98404079,-0.19295870
-0.98372079,-0.17707380
-0.98340079,-0.17398700
-0.98308079,-0.16450110
-0.98276079,-0.15027240
-0.98244079,-0.14077050
-0.98212079,-0.13128470
-0.98180079,-0.12179890
-0.98148079,-0.10757010
-0.98116079,-0.09808425
-0.98084079,-0.08385549
-0.98052079,-0.07436964
-0.98020079,-0.06014088
-0.97988079,-0.04591211
-0.97956079,-0.03769671
-0.97924079,-0.02219751
-0.97892079,-0.00333833
-0.97860079,0.00647835
-0.97828079,0.01574586
-0.97796079,0.03592839
-0.97764079,0.04574506
-0.97732079,0.05843215
-0.97700079,0.07519510
-0.97668079,0.08501179
-0.97636079,0.09973679
-0.97604079,0.10955350
-0.97572079,0.11937020
-0.97540079,0.13409520
-0.97508079,0.14391190
-0.97476079,0.15863690
-0.97444079,0.16356170
-0.97412079,0.17828680
-0.97380079,0.18810340
-0.97348079,0.19301180
-0.97316079,0.20773680
-0.97284079,0.21264510
-0.97252079,0.22995910
-0.97220079,0.23227850
-0.97188079,0.24518040
-0.97156079,0.25025420
-0.97124079,0.25532790
-0.97092079,0.26040170
-0.97060079,0.26547550
-0.97028079,0.27054920
-0.96996079,0.27054920
-0.96964079,0.27562300
-0.96932079,0.28069670
-0.96900079,0.27562300
-0.96868079,0.27562300
-0.96836079,0.27562300
-0.96804079,0.27562300
-0.96772079,0.27562300
-0.96740079,0.27936990
-0.96708079,0.27054920
-0.96676079,0.26547550
-0.96644079,0.26889150
-0.96612079,0.26365230
-0.96580079,0.24518040
-0.96548079,0.24010670
-0.96516079,0.24269560
-0.96484079,0.23221730
-0.96452079,0.22697810
-0.96420079,0.21649970
-0.96388079,0.21126050
-0.96356079,0.19554300
-0.96324079,0.19631240
-0.96292079,0.17458630
-0.96260079,0.16409030
-0.96228079,0.15361200
-0.96196079,0.14224820
-0.96164079,0.13143900
-0.96132079,0.11522520
-0.96100079,0.10441610
-0.96068079,0.08820227
-0.96036079,0.07739308
-0.96004079,0.06117929
-0.95972079,0.04496551
-0.95940079,0.03415632
-0.95908079,0.01794253
-0.95876079,0.00172874
-0.95844079,-0.01448504
-0.95812079,-0.02529423
-0.95780079,-0.04150802
-0.95748079,-0.05948851
-0.95716079,-0.07062853
-0.95684079,-0.08474478
-0.95652079,-0.10404860
-0.95620079,-0.11518860
-0.95588079,-0.13189870
-0.95556079,-0.14860870
-0.95524079,-0.15974870
-0.95492079,-0.17090750
-0.95460079,-0.18204760
-0.95428079,-0.19875760
-0.95396079,-0.20432760
-0.95364079,-0.21546770
-0.95332079,-0.22660770
-0.95300079,-0.23774770
