Время,A * B
(mс),(?)

-1.00012473,-0.04110829
-0.99980473,-0.05384829
-0.99948473,-0.06918207
-0.99916473,-0.07508162
-0.99884473,-0.09124249
-0.99852473,-0.09631494
-0.99820473,-0.11330290
-0.99788473,-0.12212710
-0.99756473,-0.13537820
-0.99724473,-0.14420240
-0.99692473,-0.15302650
-0.99660473,-0.16185070
-0.99628473,-0.17067490
-0.99596473,-0.17949900
-0.99564473,-0.18832320
-0.99532473,-0.19273530
-0.99500473,-0.19714740
-0.99468473,-0.20597150
-0.99436473,-0.21479570
-0.99404473,-0.21920780
-0.99372473,-0.22361980
-0.99340473,-0.22803190
-0.99308473,-0.22803190
-0.99276473,-0.23244400
-0.99244473,-0.24573640
-0.99212473,-0.23685610
-0.99180473,-0.23685610
-0.99148473,-0.24573640
-0.99116473,-0.24126820
-0.99084473,-0.25031390
-0.99052473,-0.24573640
-0.99020473,-0.23685610
-0.98988473,-0.24115890
-0.98956473,-0.24115890
-0.98924473,-0.23658140
-0.98892473,-0.24038780
-0.98860473,-0.22742640
-0.98828473,-0.22284890
-0.98796473,-0.22615910
-0.98764473,-0.21667330
-0.98732473,-0.21193030
-0.98700473,-0.19538380
-0.98668473,-0.19295870
-0.98636473,-0.18347280
-0.98604473,-0.17872990
-0.98572473,-0.16924400
-0.98540473,-0.15501530
-0.98508473,-0.14552940
-0.98476473,-0.13602760
-0.98444473,-0.12179890
-0.98412473,-0.10757010
-0.98380473,-0.09808425
-0.98348473,-0.08859841
-0.98316473,-0.07436964
-0.98284473,-0.06014088
-0.98252473,-0.05065504
-0.98220473,-0.03642627
-0.98188473,-0.02694043
-0.98156473,-0.01315501
-0.98124473,0.00157001
-0.98092473,0.01629503
-0.98060473,0.02997462
-0.98028473,0.04083673
-0.97996473,0.05368923
-0.97964473,0.07028677
-0.97932473,0.08010344
-0.97900473,0.09482846
-0.97868473,0.10464510
-0.97836473,0.11937020
-0.97804473,0.12483300
-0.97772473,0.14391190
-0.97740473,0.15372850
-0.97708473,0.16356170
-0.97676473,0.17337840
-0.97644473,0.18319510
-0.97612473,0.19951660
-0.97580473,0.20966410
-0.97548473,0.21981160
-0.97516473,0.22488540
-0.97484473,0.23503290
-0.97452473,0.23227850
-0.97420473,0.25025420
-0.97388473,0.25532790
-0.97356473,0.26040170
-0.97324473,0.26547550
-0.97292473,0.26547550
-0.97260473,0.27054920
-0.97228473,0.27562300
-0.97196473,0.27562300
-0.97164473,0.28069670
-0.97132473,0.28069670
-0.97100473,0.27562300
-0.97068473,0.27562300
-0.97036473,0.27562300
-0.97004473,0.27054920
-0.96972473,0.27936990
-0.96940473,0.26547550
-0.96908473,0.26889150
-0.96876473,0.25532790
-0.96844473,0.25841310
-0.96812473,0.25317400
-0.96780473,0.24793480
-0.96748473,0.23745640
-0.96716473,0.22697810
-0.96684473,0.21649970
-0.96652473,0.21126050
-0.96620473,0.20078220
-0.96588473,0.19631240
-0.96556473,0.18550320
-0.96524473,0.16409030
-0.96492473,0.15846200
-0.96460473,0.14313360
-0.96428473,0.13143900
-0.96396473,0.12062980
-0.96364473,0.10982060
-0.96332473,0.09360687
-0.96300473,0.07739308
-0.96268473,0.06658389
-0.96236473,0.05037010
-0.96204473,0.03415632
-0.96172473,0.01794253
-0.96140473,0.00713334
-0.96108473,-0.00908045
-0.96076473,-0.02529423
-0.96044473,-0.04277846
-0.96012473,-0.05231721
-0.95980473,-0.06853100
-0.95948473,-0.08733857
-0.95916473,-0.09555397
-0.95884473,-0.11176780
-0.95852473,-0.13189870
-0.95820473,-0.14303870
-0.95788473,-0.15417870
-0.95756473,-0.17090750
-0.95724473,-0.17664110
-0.95692473,-0.19318760
-0.95660473,-0.20432760
-0.95628473,-0.21546770
-0.95596473,-0.22660770
-0.95564473,-0.23774770
-0.95532473,-0.24888770
-0.95500473,-0.25445770
-0.95468473,-0.26002780
-0.95436473,-0.27116780
-0.95404473,-0.28495640
-0.95372473,-0.28230780
-0.95340473,-0.29642720
-0.95308473,-0.29642720
