Время,A * B
(mс),(?)

-1.00007921,-0.00288830
-0.99975921,-0.01987497
-0.99943921,-0.02836830
-0.99911921,-0.04110829
-0.99879921,-0.04960163
-0.99847921,-0.06234163
-0.99815921,-0.07083496
-0.99783921,-0.08357495
-0.99751921,-0.10006670
-0.99719921,-0.10889080
-0.99687921,-0.11754830
-0.99655921,-0.12604160
-0.99623921,-0.13979030
-0.99591921,-0.14861440
-0.99559921,-0.16185070
-0.99527921,-0.17067490
-0.99495921,-0.17508690
-0.99463921,-0.18391110
-0.99431921,-0.19273530
-0.99399921,-0.19714740
-0.99367921,-0.20597150
-0.99335921,-0.21038360
-0.99303921,-0.21479570
-0.99271921,-0.21920780
-0.99239921,-0.22803190
-0.99207921,-0.22803190
-0.99175921,-0.24115890
-0.99143921,-0.23244400
-0.99111921,-0.23685610
-0.99079921,-0.24573640
-0.99047921,-0.25031390
-0.99015921,-0.25031390
-0.98983921,-0.23685610
-0.98951921,-0.23685610
-0.98919921,-0.24573640
-0.98887921,-0.24115890
-0.98855921,-0.24115890
-0.98823921,-0.23658140
-0.98791921,-0.23200390
-0.98759921,-0.22742640
-0.98727921,-0.22284890
-0.98695921,-0.21827140
-0.98663921,-0.21667330
-0.98631921,-0.20453890
-0.98599921,-0.20244450
-0.98567921,-0.19770160
-0.98535921,-0.18821570
-0.98503921,-0.17872990
-0.98471921,-0.16924400
-0.98439921,-0.15975820
-0.98407921,-0.15027240
-0.98375921,-0.13602760
-0.98343921,-0.12654180
-0.98311921,-0.11705590
-0.98279921,-0.09808425
-0.98247921,-0.08859841
-0.98215921,-0.07911257
-0.98183921,-0.06488380
-0.98151921,-0.05539796
-0.98119921,-0.04260505
-0.98087921,-0.02694043
-0.98055921,-0.01271167
-0.98023921,-0.00322583
-0.97991921,0.01138669
-0.97959921,0.02611171
-0.97927921,0.04083673
-0.97895921,0.05556174
-0.97863921,0.06537843
-0.97831921,0.08010344
-0.97799921,0.09482846
-0.97767921,0.10464510
-0.97735921,0.11446180
-0.97703921,0.12427850
-0.97671921,0.13900350
-0.97639921,0.15372850
-0.97607921,0.16356170
-0.97575921,0.17337840
-0.97543921,0.18319510
-0.97511921,0.19301180
-0.97479921,0.20282850
-0.97447921,0.21264510
-0.97415921,0.21755350
-0.97383921,0.22737020
-0.97351921,0.24010670
-0.97319921,0.23718680
-0.97287921,0.25025420
-0.97255921,0.25191180
-0.97223921,0.26040170
-0.97191921,0.26547550
-0.97159921,0.27054920
-0.97127921,0.27562300
-0.97095921,0.27562300
-0.97063921,0.27562300
-0.97031921,0.28069670
-0.96999921,0.28069670
-0.96967921,0.28069670
-0.96935921,0.27562300
-0.96903921,0.27054920
-0.96871921,0.27054920
-0.96839921,0.26547550
-0.96807921,0.26889150
-0.96775921,0.26889150
-0.96743921,0.25025420
-0.96711921,0.25317400
-0.96679921,0.24793480
-0.96647921,0.22995910
-0.96615921,0.23221730
-0.96583921,0.22173890
-0.96551921,0.21126050
-0.96519921,0.20602140
-0.96487921,0.19030380
-0.96455921,0.17982550
-0.96423921,0.16409030
-0.96391921,0.15885110
-0.96359921,0.15305740
-0.96327921,0.13265520
-0.96295921,0.12062980
-0.96263921,0.10982060
-0.96231921,0.09360687
-0.96199921,0.08279767
-0.96167921,0.06658389
-0.96135921,0.05577470
-0.96103921,0.03956091
-0.96071921,0.02334712
-0.96039921,0.00713334
-0.96007921,-0.00367585
-0.95975921,-0.01988964
-0.95943921,-0.03610342
-0.95911921,-0.04834847
-0.95879921,-0.06312640
-0.95847921,-0.07934019
-0.95815921,-0.09014938
-0.95783921,-0.10636320
-0.95751921,-0.12632870
-0.95719921,-0.13746870
-0.95687921,-0.14860870
-0.95655921,-0.15974870
-0.95623921,-0.17647760
-0.95591921,-0.18761760
-0.95559921,-0.20432760
-0.95527921,-0.21546770
-0.95495921,-0.22103770
-0.95463921,-0.23217770
-0.95431921,-0.24331770
-0.95399921,-0.24888770
-0.95367921,-0.26002780
-0.95335921,-0.26559780
-0.95303921,-0.27116780
