Время,A * B
(mс),(?)

-1.00018573,-0.07359415
-0.99986573,-0.08357495
-0.99954573,-0.09206828
-0.99922573,-0.10480830
-0.99890573,-0.11754830
-0.99858573,-0.13095120
-0.99826573,-0.13979030
-0.99794573,-0.14861440
-0.99762573,-0.16185070
-0.99730573,-0.16626280
-0.99698573,-0.17508690
-0.99666573,-0.18391110
-0.99634573,-0.19273530
-0.99602573,-0.19714740
-0.99570573,-0.20597150
-0.99538573,-0.21038360
-0.99506573,-0.21479570
-0.99474573,-0.21920780
-0.99442573,-0.22361980
-0.99410573,-0.22803190
-0.99378573,-0.24115890
-0.99346573,-0.24115890
-0.99314573,-0.23685610
-0.99282573,-0.23685610
-0.99250573,-0.24126820
-0.99218573,-0.25031390
-0.99186573,-0.23685610
-0.99154573,-0.24573640
-0.99122573,-0.23685610
-0.99090573,-0.24115890
-0.99058573,-0.24115890
-0.99026573,-0.23658140
-0.98994573,-0.24038780
-0.98962573,-0.22742640
-0.98930573,-0.22284890
-0.98898573,-0.21827140
-0.98866573,-0.21369390
-0.98834573,-0.20453890
-0.98802573,-0.19996130
-0.98770573,-0.19770160
-0.98738573,-0.18821570
-0.98706573,-0.17872990
-0.98674573,-0.16334130
-0.98642573,-0.15975820
-0.98610573,-0.15027240
-0.98578573,-0.13602760
-0.98546573,-0.12654180
-0.98514573,-0.11705590
-0.98482573,-0.10757010
-0.98450573,-0.09334133
-0.98418573,-0.07911257
-0.98386573,-0.06488380
-0.98354573,-0.05539796
-0.98322573,-0.04116919
-0.98290573,-0.03278837
-0.98258573,-0.01745459
-0.98226573,-0.00333833
-0.98194573,0.01138669
-0.98162573,0.02611171
-0.98130573,0.03592839
-0.98098573,0.05368923
-0.98066573,0.06317507
-0.98034573,0.07519510
-0.98002573,0.09482846
-0.97970573,0.09637552
-0.97938573,0.11446180
-0.97906573,0.12918680
-0.97874573,0.13900350
-0.97842573,0.14882020
-0.97810573,0.16356170
-0.97778573,0.17337840
-0.97746573,0.18319510
-0.97714573,0.19301180
-0.97682573,0.20282850
-0.97650573,0.20773680
-0.97618573,0.21755350
-0.97586573,0.22737020
-0.97554573,0.24010670
-0.97522573,0.24518040
-0.97490573,0.25025420
-0.97458573,0.25191180
-0.97426573,0.26547550
-0.97394573,0.26547550
-0.97362573,0.27054920
-0.97330573,0.27054920
-0.97298573,0.27562300
-0.97266573,0.27562300
-0.97234573,0.28069670
-0.97202573,0.28069670
-0.97170573,0.28069670
-0.97138573,0.27562300
-0.97106573,0.27054920
-0.97074573,0.27054920
-0.97042573,0.26547550
-0.97010573,0.26547550
-0.96978573,0.25532790
-0.96946573,0.25841310
-0.96914573,0.24518040
-0.96882573,0.24010670
-0.96850573,0.23745640
-0.96818573,0.22488540
-0.96786573,0.23414450
-0.96754573,0.21126050
-0.96722573,0.20078220
-0.96690573,0.19631240
-0.96658573,0.19090780
-0.96626573,0.17467580
-0.96594573,0.16386660
-0.96562573,0.15305740
-0.96530573,0.13684360
-0.96498573,0.12217690
-0.96466573,0.10645940
-0.96434573,0.09901146
-0.96402573,0.08279767
-0.96370573,0.07198849
-0.96338573,0.06117929
-0.96306573,0.03956091
-0.96274573,0.02334712
-0.96242573,0.00713334
-0.96210573,-0.00367585
-0.96178573,-0.01988964
-0.96146573,-0.03610342
-0.96114573,-0.04691261
-0.96082573,-0.06312640
-0.96050573,-0.07934019
-0.96018573,-0.09290859
-0.95986573,-0.10961860
-0.95954573,-0.11717240
-0.95922573,-0.13746870
-0.95890573,-0.14419530
-0.95858573,-0.15974870
-0.95826573,-0.17647760
-0.95794573,-0.18761760
-0.95762573,-0.20432760
-0.95730573,-0.20989770
-0.95698573,-0.22103770
-0.95666573,-0.23217770
-0.95634573,-0.24331770
-0.95602573,-0.24888770
-0.95570573,-0.26002780
-0.95538573,-0.26559780
-0.95506573,-0.27116780
-0.95474573,-0.27673780
-0.95442573,-0.28230780
-0.95410573,-0.28787790
-0.95378573,-0.29344790
-0.95346573,-0.30216270
-0.95314573,-0.30216270
