Частота,A * B
(kГц),(?)

0.00000000,0.03964395
0.02384186,0.03022983
0.04768372,0.06559215
0.07152557,0.07644919
0.09536743,0.16108760
0.11920929,0.44294790
0.14305115,0.37314820
0.16689301,0.15585270
0.19073486,0.11432630
0.21457672,0.06995694
0.23841858,0.07879110
0.26226044,0.10586970
0.28610229,0.10859280
0.30994415,0.38878580
0.33378601,1.17464700
0.35762787,1.18565700
0.38146973,0.53631050
0.40531158,0.28875600
0.42915344,0.21522120
0.45299530,0.08690378
0.47683716,0.06484498
0.50067902,0.06341455
0.52452087,0.07694530
0.54836273,0.13897860
0.57220459,0.16417570
0.59604645,0.63239340
0.61988831,1.35068900
0.64373016,1.04499400
0.66757202,0.58651060
0.69141388,0.56021090
0.71525574,0.29451110
0.73909760,0.08303010
0.76293945,0.05595321
0.78678131,0.04730417
0.81062317,0.08296453
0.83446503,0.09436218
0.85830688,0.20452040
0.88214874,0.34695680
0.90599060,0.29275550
0.92983246,0.14496630
0.95367432,0.01049012
0.97751617,0.05637149
1.00135803,0.04650550
1.02519989,0.03181462
1.04904175,0.03733144
1.07288361,0.11687750
1.09672546,0.19030690
1.12056732,0.30371960
1.14440918,0.23316030
1.16825104,0.17452110
1.19209290,0.07612582
1.21593475,0.03559447
1.23977661,0.06188124
1.26361847,0.09761338
1.28746033,0.28942650
1.31130219,0.46841210
1.33514404,0.50423960
1.35898590,1.07219800
1.38282776,1.27146700
1.40666962,0.54281440
1.43051147,0.18596510
1.45435333,0.13106310
1.47819519,0.07103443
1.50203705,0.07123588
1.52587891,0.08846408
1.54972076,0.10501710
1.57356262,0.11421600
1.59740448,0.11088160
1.62124634,0.98609540
1.64508820,2.56442300
1.66893005,2.40852300
1.69277191,0.71910180
1.71661377,0.04349506
1.74045563,0.06308851
1.76429749,0.05434389
1.78813934,0.07898838
1.81198120,0.10660270
1.83582306,0.12189910
1.85966492,0.37226060
1.88350677,0.42568950
1.90734863,0.18286430
1.93119049,0.06485884
1.95503235,0.39177940
1.97887421,1.78177300
2.00271606,2.63531100
2.02655792,1.41106700
2.05039978,0.21284680
2.07424164,0.05964636
2.09808350,0.15555100
2.12192535,0.40776210
2.14576721,0.35446260
2.16960907,0.17842030
2.19345093,0.08235333
2.21729279,0.07344261
2.24113464,0.09619233
2.26497650,0.12702960
2.28881836,0.13802300
2.31266022,0.11156870
2.33650208,0.11037410
2.36034393,0.21575160
2.38418579,0.35316730
2.40802765,0.51440320
2.43186951,0.30583250
2.45571136,0.07232272
2.47955322,0.06902996
2.50339508,0.07210129
2.52723694,0.08537138
2.55107880,0.11780340
2.57492065,0.12565720
2.59876251,0.67732510
2.62260437,1.25783100
2.64644623,0.88483200
2.67028809,0.53257910
2.69412994,0.45384430
2.71797180,0.20105660
2.74181366,0.09076607
2.76565552,0.10031800
2.78949738,0.09608627
2.81333923,0.08589655
2.83718109,0.00977389
2.86102295,0.19202350
2.88486481,0.38156900
2.90870667,0.40144840
2.93254852,0.16922850
2.95639038,0.03737227
2.98023224,0.06709202
3.00407410,0.03812461
3.02791595,0.03019894
3.05175781,0.06483386
3.07559967,0.06500250
3.09944153,0.11592510
3.12328339,0.25662480
3.14712524,0.29292620
