0	13.8888888888889	0.005	6.94444444444444
0.17	208.333333333333	0.005	6.94444444444444
0.33	361.111111111111	0.005	6.94444444444444
0.5	541.666666666667	0.005	6.94444444444444
0.66	722.222222222222	0.005	6.94444444444444
0.83	875	0.005	6.94444444444444
1	1027.77777777778	0.005	6.94444444444444
1.17	1125	0.005	6.94444444444444
